	path	genre	Action	Adventure	Comedy	Crime	Drama	Horror	Romance	Thriller
17144	frames\Drama\FubpK1Tho6M\3956.jpg	['Drama']	0	0	0	0	1	0	0	0
17145	frames\Drama\FubpK1Tho6M\3036.jpg	['Drama']	0	0	0	0	1	0	0	0
17146	frames\Drama\FubpK1Tho6M\3496.jpg	['Drama']	0	0	0	0	1	0	0	0
17147	frames\Drama\FubpK1Tho6M\5106.jpg	['Drama']	0	0	0	0	1	0	0	0
17148	frames\Drama\FubpK1Tho6M\3266.jpg	['Drama']	0	0	0	0	1	0	0	0
17149	frames\Drama\FubpK1Tho6M\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
17150	frames\Drama\FubpK1Tho6M\2576.jpg	['Drama']	0	0	0	0	1	0	0	0
17151	frames\Drama\FubpK1Tho6M\4646.jpg	['Drama']	0	0	0	0	1	0	0	0
17152	frames\Drama\FubpK1Tho6M\966.jpg	['Drama']	0	0	0	0	1	0	0	0
17153	frames\Drama\FubpK1Tho6M\3726.jpg	['Drama']	0	0	0	0	1	0	0	0
17154	frames\Drama\FubpK1Tho6M\4186.jpg	['Drama']	0	0	0	0	1	0	0	0
17155	frames\Drama\FubpK1Tho6M\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
17156	frames\Drama\FubpK1Tho6M\736.jpg	['Drama']	0	0	0	0	1	0	0	0
17157	frames\Drama\FubpK1Tho6M\506.jpg	['Drama']	0	0	0	0	1	0	0	0
17158	frames\Drama\FubpK1Tho6M\4876.jpg	['Drama']	0	0	0	0	1	0	0	0
17159	frames\Drama\FubpK1Tho6M\5336.jpg	['Drama']	0	0	0	0	1	0	0	0
17160	frames\Drama\FubpK1Tho6M\1426.jpg	['Drama']	0	0	0	0	1	0	0	0
17161	frames\Drama\FubpK1Tho6M\4416.jpg	['Drama']	0	0	0	0	1	0	0	0
17162	frames\Adventure_Comedy\TkyLnWm1iCs\2346.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17163	frames\Adventure_Comedy\TkyLnWm1iCs\1426.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17164	frames\Adventure_Comedy\TkyLnWm1iCs\276.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17165	frames\Adventure_Comedy\TkyLnWm1iCs\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17166	frames\Adventure_Comedy\TkyLnWm1iCs\1656.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17167	frames\Adventure_Comedy\TkyLnWm1iCs\2576.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17168	frames\Adventure_Comedy\TkyLnWm1iCs\3266.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17169	frames\Adventure_Comedy\TkyLnWm1iCs\3036.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17170	frames\Adventure_Comedy\TkyLnWm1iCs\736.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17171	frames\Adventure_Comedy\TkyLnWm1iCs\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17172	frames\Adventure_Comedy\TkyLnWm1iCs\506.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17173	frames\Adventure_Comedy\TkyLnWm1iCs\46.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17174	frames\Adventure_Comedy\TkyLnWm1iCs\966.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17175	frames\Adventure_Comedy\TkyLnWm1iCs\2116.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17176	frames\Adventure_Comedy\TkyLnWm1iCs\3496.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17177	frames\Adventure_Comedy\TkyLnWm1iCs\2806.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17178	frames\Adventure_Comedy\f_G1oYcHFsk\46.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17179	frames\Adventure_Comedy\f_G1oYcHFsk\2806.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17180	frames\Adventure_Comedy\f_G1oYcHFsk\506.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17181	frames\Adventure_Comedy\f_G1oYcHFsk\276.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17182	frames\Adventure_Comedy\f_G1oYcHFsk\966.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17183	frames\Adventure_Comedy\f_G1oYcHFsk\2576.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17184	frames\Adventure_Comedy\f_G1oYcHFsk\1656.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17185	frames\Adventure_Comedy\f_G1oYcHFsk\2346.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17186	frames\Adventure_Comedy\f_G1oYcHFsk\1426.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17187	frames\Adventure_Comedy\f_G1oYcHFsk\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17188	frames\Adventure_Comedy\f_G1oYcHFsk\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17189	frames\Adventure_Comedy\f_G1oYcHFsk\736.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17190	frames\Adventure_Comedy\f_G1oYcHFsk\2116.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17191	frames\Drama_Romance\6rGBqovePfY\3036.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17192	frames\Drama_Romance\6rGBqovePfY\46.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17193	frames\Drama_Romance\6rGBqovePfY\2576.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17194	frames\Drama_Romance\6rGBqovePfY\1426.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17195	frames\Drama_Romance\6rGBqovePfY\506.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17196	frames\Drama_Romance\6rGBqovePfY\1886.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17197	frames\Drama_Romance\6rGBqovePfY\3266.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17198	frames\Drama_Romance\6rGBqovePfY\3496.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17199	frames\Drama_Romance\6rGBqovePfY\1656.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17200	frames\Drama_Romance\6rGBqovePfY\966.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17201	frames\Drama_Romance\6rGBqovePfY\2806.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17202	frames\Drama_Romance\6rGBqovePfY\276.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17203	frames\Drama_Romance\6rGBqovePfY\1196.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17204	frames\Drama_Romance\6rGBqovePfY\2116.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17205	frames\Drama_Romance\6rGBqovePfY\736.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17206	frames\Drama_Romance\6rGBqovePfY\2346.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17207	frames\Drama\sv9XNFpRdhg\506.jpg	['Drama']	0	0	0	0	1	0	0	0
17208	frames\Drama\sv9XNFpRdhg\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
17209	frames\Drama\sv9XNFpRdhg\2116.jpg	['Drama']	0	0	0	0	1	0	0	0
17210	frames\Drama\sv9XNFpRdhg\2346.jpg	['Drama']	0	0	0	0	1	0	0	0
17211	frames\Drama\sv9XNFpRdhg\1886.jpg	['Drama']	0	0	0	0	1	0	0	0
17212	frames\Drama\sv9XNFpRdhg\2576.jpg	['Drama']	0	0	0	0	1	0	0	0
17213	frames\Drama\sv9XNFpRdhg\966.jpg	['Drama']	0	0	0	0	1	0	0	0
17214	frames\Drama\sv9XNFpRdhg\46.jpg	['Drama']	0	0	0	0	1	0	0	0
17215	frames\Drama\sv9XNFpRdhg\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
17216	frames\Drama\sv9XNFpRdhg\1426.jpg	['Drama']	0	0	0	0	1	0	0	0
17217	frames\Drama\sv9XNFpRdhg\736.jpg	['Drama']	0	0	0	0	1	0	0	0
17218	frames\Drama\sv9XNFpRdhg\276.jpg	['Drama']	0	0	0	0	1	0	0	0
17219	frames\Action_Adventure\5lPGiKG9VI8\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17220	frames\Action_Adventure\5lPGiKG9VI8\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17221	frames\Action_Adventure\5lPGiKG9VI8\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17222	frames\Action_Adventure\5lPGiKG9VI8\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17223	frames\Action_Adventure\5lPGiKG9VI8\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17224	frames\Action_Adventure\5lPGiKG9VI8\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17225	frames\Action_Adventure\5lPGiKG9VI8\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17226	frames\Action_Adventure\5lPGiKG9VI8\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17227	frames\Action_Adventure\5lPGiKG9VI8\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17228	frames\Drama_Romance\0Nn_t_RfYS8\2116.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17229	frames\Drama_Romance\0Nn_t_RfYS8\2576.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17230	frames\Drama_Romance\0Nn_t_RfYS8\1426.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17231	frames\Drama_Romance\0Nn_t_RfYS8\1886.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17232	frames\Drama_Romance\0Nn_t_RfYS8\1196.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17233	frames\Drama_Romance\0Nn_t_RfYS8\966.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17234	frames\Drama_Romance\0Nn_t_RfYS8\736.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17235	frames\Drama_Romance\0Nn_t_RfYS8\1656.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17236	frames\Drama_Romance\0Nn_t_RfYS8\276.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17237	frames\Drama_Romance\0Nn_t_RfYS8\46.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17238	frames\Drama_Romance\0Nn_t_RfYS8\2346.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17239	frames\Drama_Romance\0Nn_t_RfYS8\506.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17240	frames\Horror_Thriller\D-QqctD6nCw\46.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
17241	frames\Horror_Thriller\D-QqctD6nCw\1426.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
17242	frames\Horror_Thriller\D-QqctD6nCw\1886.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
17243	frames\Horror_Thriller\D-QqctD6nCw\276.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
17244	frames\Horror_Thriller\D-QqctD6nCw\506.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
17245	frames\Horror_Thriller\D-QqctD6nCw\1196.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
17246	frames\Horror_Thriller\D-QqctD6nCw\966.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
17247	frames\Horror_Thriller\D-QqctD6nCw\736.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
17248	frames\Horror_Thriller\D-QqctD6nCw\1656.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
17249	frames\Action_Adventure\oD4UHPNEZek\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17250	frames\Action_Adventure\oD4UHPNEZek\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17251	frames\Action_Adventure\oD4UHPNEZek\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17252	frames\Action_Adventure\oD4UHPNEZek\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17253	frames\Action_Adventure\oD4UHPNEZek\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17254	frames\Action_Adventure\oD4UHPNEZek\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17255	frames\Action_Adventure\oD4UHPNEZek\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17256	frames\Drama_Romance\e8J56HbIyvc\736.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17257	frames\Drama_Romance\e8J56HbIyvc\966.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17258	frames\Drama_Romance\e8J56HbIyvc\506.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17259	frames\Drama_Romance\e8J56HbIyvc\46.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17260	frames\Drama_Romance\e8J56HbIyvc\1886.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17261	frames\Drama_Romance\e8J56HbIyvc\2346.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17262	frames\Drama_Romance\e8J56HbIyvc\276.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17263	frames\Drama_Romance\e8J56HbIyvc\2116.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17264	frames\Drama_Romance\e8J56HbIyvc\1656.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17265	frames\Drama_Romance\e8J56HbIyvc\1196.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17266	frames\Drama_Romance\e8J56HbIyvc\1426.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
17267	frames\Drama_Horror\Dl4hTIp8QbM\506.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
17268	frames\Drama_Horror\Dl4hTIp8QbM\276.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
17269	frames\Drama_Horror\Dl4hTIp8QbM\1426.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
17270	frames\Drama_Horror\Dl4hTIp8QbM\46.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
17271	frames\Drama_Horror\Dl4hTIp8QbM\966.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
17272	frames\Drama_Horror\Dl4hTIp8QbM\1196.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
17273	frames\Drama_Horror\Dl4hTIp8QbM\736.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
17274	frames\Action_Adventure\IjGKv209gAE\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17275	frames\Action_Adventure\IjGKv209gAE\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17276	frames\Action_Adventure\IjGKv209gAE\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17277	frames\Action_Adventure\IjGKv209gAE\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17278	frames\Action_Adventure\IjGKv209gAE\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17279	frames\Action_Adventure\IjGKv209gAE\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17280	frames\Action_Adventure\IjGKv209gAE\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17281	frames\Action_Adventure\IjGKv209gAE\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17282	frames\Action_Adventure\IjGKv209gAE\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17283	frames\Action_Adventure\IjGKv209gAE\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17284	frames\Action_Adventure\IjGKv209gAE\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17285	frames\Action_Adventure\IjGKv209gAE\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
17286	frames\Drama\WR_LpHsIp7Q\966.jpg	['Drama']	0	0	0	0	1	0	0	0
17287	frames\Drama\WR_LpHsIp7Q\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
17288	frames\Drama\WR_LpHsIp7Q\506.jpg	['Drama']	0	0	0	0	1	0	0	0
17289	frames\Drama\WR_LpHsIp7Q\1426.jpg	['Drama']	0	0	0	0	1	0	0	0
17290	frames\Drama\WR_LpHsIp7Q\736.jpg	['Drama']	0	0	0	0	1	0	0	0
17291	frames\Drama\WR_LpHsIp7Q\46.jpg	['Drama']	0	0	0	0	1	0	0	0
17292	frames\Drama\WR_LpHsIp7Q\276.jpg	['Drama']	0	0	0	0	1	0	0	0
17293	frames\Drama\WR_LpHsIp7Q\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
17294	frames\Drama\WR_LpHsIp7Q\1886.jpg	['Drama']	0	0	0	0	1	0	0	0
17295	frames\Adventure_Comedy\7P9EEB9Mr18\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17296	frames\Adventure_Comedy\7P9EEB9Mr18\2576.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17297	frames\Adventure_Comedy\7P9EEB9Mr18\46.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17298	frames\Adventure_Comedy\7P9EEB9Mr18\1656.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17299	frames\Adventure_Comedy\7P9EEB9Mr18\966.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17300	frames\Adventure_Comedy\7P9EEB9Mr18\276.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17301	frames\Adventure_Comedy\7P9EEB9Mr18\2116.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17302	frames\Adventure_Comedy\7P9EEB9Mr18\736.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17303	frames\Adventure_Comedy\7P9EEB9Mr18\506.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17304	frames\Adventure_Comedy\7P9EEB9Mr18\1426.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17305	frames\Adventure_Comedy\7P9EEB9Mr18\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17306	frames\Adventure_Comedy\7P9EEB9Mr18\2346.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17307	frames\Crime\MG_o8Id_UCU\1426.jpg	['Crime']	0	0	0	1	0	0	0	0
17308	frames\Crime\MG_o8Id_UCU\1196.jpg	['Crime']	0	0	0	1	0	0	0	0
17309	frames\Crime\MG_o8Id_UCU\2576.jpg	['Crime']	0	0	0	1	0	0	0	0
17310	frames\Crime\MG_o8Id_UCU\1886.jpg	['Crime']	0	0	0	1	0	0	0	0
17311	frames\Crime\MG_o8Id_UCU\736.jpg	['Crime']	0	0	0	1	0	0	0	0
17312	frames\Crime\MG_o8Id_UCU\2116.jpg	['Crime']	0	0	0	1	0	0	0	0
17313	frames\Crime\MG_o8Id_UCU\46.jpg	['Crime']	0	0	0	1	0	0	0	0
17314	frames\Crime\MG_o8Id_UCU\276.jpg	['Crime']	0	0	0	1	0	0	0	0
17315	frames\Crime\MG_o8Id_UCU\966.jpg	['Crime']	0	0	0	1	0	0	0	0
17316	frames\Crime\MG_o8Id_UCU\1656.jpg	['Crime']	0	0	0	1	0	0	0	0
17317	frames\Crime\MG_o8Id_UCU\2346.jpg	['Crime']	0	0	0	1	0	0	0	0
17318	frames\Crime\MG_o8Id_UCU\506.jpg	['Crime']	0	0	0	1	0	0	0	0
17319	frames\Adventure_Comedy\hSvJRk5OH_o\1426.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17320	frames\Adventure_Comedy\hSvJRk5OH_o\3036.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17321	frames\Adventure_Comedy\hSvJRk5OH_o\2576.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17322	frames\Adventure_Comedy\hSvJRk5OH_o\3496.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17323	frames\Adventure_Comedy\hSvJRk5OH_o\1656.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17324	frames\Adventure_Comedy\hSvJRk5OH_o\46.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17325	frames\Adventure_Comedy\hSvJRk5OH_o\2346.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17326	frames\Adventure_Comedy\hSvJRk5OH_o\3266.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17327	frames\Adventure_Comedy\hSvJRk5OH_o\506.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17328	frames\Adventure_Comedy\hSvJRk5OH_o\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17329	frames\Adventure_Comedy\hSvJRk5OH_o\966.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17330	frames\Adventure_Comedy\hSvJRk5OH_o\2806.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17331	frames\Adventure_Comedy\hSvJRk5OH_o\2116.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17332	frames\Adventure_Comedy\hSvJRk5OH_o\736.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17333	frames\Adventure_Comedy\hSvJRk5OH_o\276.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17334	frames\Adventure_Comedy\hSvJRk5OH_o\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17335	frames\Drama\MHfk4edzvnI\2116.jpg	['Drama']	0	0	0	0	1	0	0	0
17336	frames\Drama\MHfk4edzvnI\46.jpg	['Drama']	0	0	0	0	1	0	0	0
17337	frames\Drama\MHfk4edzvnI\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
17338	frames\Drama\MHfk4edzvnI\2576.jpg	['Drama']	0	0	0	0	1	0	0	0
17339	frames\Drama\MHfk4edzvnI\1426.jpg	['Drama']	0	0	0	0	1	0	0	0
17340	frames\Drama\MHfk4edzvnI\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
17341	frames\Drama\MHfk4edzvnI\276.jpg	['Drama']	0	0	0	0	1	0	0	0
17342	frames\Drama\MHfk4edzvnI\1886.jpg	['Drama']	0	0	0	0	1	0	0	0
17343	frames\Drama\MHfk4edzvnI\2346.jpg	['Drama']	0	0	0	0	1	0	0	0
17344	frames\Drama\MHfk4edzvnI\966.jpg	['Drama']	0	0	0	0	1	0	0	0
17345	frames\Drama\MHfk4edzvnI\506.jpg	['Drama']	0	0	0	0	1	0	0	0
17346	frames\Drama\MHfk4edzvnI\736.jpg	['Drama']	0	0	0	0	1	0	0	0
17347	frames\Action\Pw8FO7eRAoY\1196.jpg	['Action']	1	0	0	0	0	0	0	0
17348	frames\Action\Pw8FO7eRAoY\1886.jpg	['Action']	1	0	0	0	0	0	0	0
17349	frames\Action\Pw8FO7eRAoY\276.jpg	['Action']	1	0	0	0	0	0	0	0
17350	frames\Action\Pw8FO7eRAoY\1656.jpg	['Action']	1	0	0	0	0	0	0	0
17351	frames\Action\Pw8FO7eRAoY\966.jpg	['Action']	1	0	0	0	0	0	0	0
17352	frames\Action\Pw8FO7eRAoY\1426.jpg	['Action']	1	0	0	0	0	0	0	0
17353	frames\Action\Pw8FO7eRAoY\2116.jpg	['Action']	1	0	0	0	0	0	0	0
17354	frames\Action\Pw8FO7eRAoY\2576.jpg	['Action']	1	0	0	0	0	0	0	0
17355	frames\Action\Pw8FO7eRAoY\506.jpg	['Action']	1	0	0	0	0	0	0	0
17356	frames\Action\Pw8FO7eRAoY\736.jpg	['Action']	1	0	0	0	0	0	0	0
17357	frames\Action\Pw8FO7eRAoY\46.jpg	['Action']	1	0	0	0	0	0	0	0
17358	frames\Action\Pw8FO7eRAoY\2346.jpg	['Action']	1	0	0	0	0	0	0	0
17359	frames\Adventure_Drama\t7OQIn7Yuvc\2116.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
17360	frames\Adventure_Drama\t7OQIn7Yuvc\1196.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
17361	frames\Adventure_Drama\t7OQIn7Yuvc\2576.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
17362	frames\Adventure_Drama\t7OQIn7Yuvc\736.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
17363	frames\Adventure_Drama\t7OQIn7Yuvc\46.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
17364	frames\Adventure_Drama\t7OQIn7Yuvc\276.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
17365	frames\Adventure_Drama\t7OQIn7Yuvc\1656.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
17366	frames\Adventure_Drama\t7OQIn7Yuvc\1886.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
17367	frames\Adventure_Drama\t7OQIn7Yuvc\2346.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
17368	frames\Adventure_Drama\t7OQIn7Yuvc\966.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
17369	frames\Adventure_Drama\t7OQIn7Yuvc\506.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
17370	frames\Adventure_Drama\t7OQIn7Yuvc\1426.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
17371	frames\Adventure_Comedy\qFUISvEZ3aw\46.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17372	frames\Adventure_Comedy\qFUISvEZ3aw\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17373	frames\Adventure_Comedy\qFUISvEZ3aw\506.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17374	frames\Adventure_Comedy\qFUISvEZ3aw\1426.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17375	frames\Adventure_Comedy\qFUISvEZ3aw\736.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17376	frames\Adventure_Comedy\qFUISvEZ3aw\966.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17377	frames\Adventure_Comedy\qFUISvEZ3aw\276.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
17378	frames\Comedy\Q1f_3XxcqKc\506.jpg	['Comedy']	0	0	1	0	0	0	0	0
17379	frames\Comedy\Q1f_3XxcqKc\736.jpg	['Comedy']	0	0	1	0	0	0	0	0
17380	frames\Comedy\Q1f_3XxcqKc\1196.jpg	['Comedy']	0	0	1	0	0	0	0	0
17381	frames\Comedy\Q1f_3XxcqKc\1886.jpg	['Comedy']	0	0	1	0	0	0	0	0
17382	frames\Comedy\Q1f_3XxcqKc\966.jpg	['Comedy']	0	0	1	0	0	0	0	0
17383	frames\Comedy\Q1f_3XxcqKc\276.jpg	['Comedy']	0	0	1	0	0	0	0	0
