Unnamed: 0	path	genre	Act_Adv	Thr_Hor_Cri
21495	frames\Adventure_Comedy\iIeyS_5sJHE\46.jpg	Act_Adv	1	0
21496	frames\Action_Crime\UcaPMGGla4o\1196.jpg	Thr_Hor_Cri	0	1
21496	frames/Action_Crime/UcaPMGGla4o/1196_aug.jpg	Thr_Hor_Cri	0	1
21498	frames\Action_Drama\zQHhbhtpJ3M\966.jpg	Act_Adv	1	0
21498	frames/Action_Drama/zQHhbhtpJ3M/966_aug.jpg	Act_Adv	1	0
21501	frames\Action_Horror\fbDgv4huUp4\1656.jpg	Thr_Hor_Cri	0	1
21505	frames\Horror_Thriller\IrptxQD55zY\736.jpg	Thr_Hor_Cri	0	1
21505	frames/Horror_Thriller/IrptxQD55zY/736_aug.jpg	Thr_Hor_Cri	0	1
21506	frames\Action_Adventure\KmdBHOUCDnM\1196.jpg	Act_Adv	1	0
21507	frames\Horror\u2D0kDFKaxE\276.jpg	Thr_Hor_Cri	0	1
21507	frames/Horror/u2D0kDFKaxE/276_aug.jpg	Thr_Hor_Cri	0	1
21509	frames\Crime_Horror\7lbPHodrgC4\2576.jpg	Thr_Hor_Cri	0	1
21509	frames/Crime_Horror/7lbPHodrgC4/2576_aug.jpg	Thr_Hor_Cri	0	1
21510	frames\Thriller\OA1pcNFRhXY\1426.jpg	Thr_Hor_Cri	0	1
21512	frames\Action_Thriller\HU7Ga7qTLDU\1196.jpg	Thr_Hor_Cri	0	1
21514	frames\Action\uSZi8oPRUkE\966.jpg	Act_Adv	1	0
21515	frames\Action_Comedy\UOsM81pRVWo\2116.jpg	Act_Adv	1	0
21515	frames/Action_Comedy/UOsM81pRVWo/2116_aug.jpg	Act_Adv	1	0
21516	frames\Horror\hQL6_NbLwtk\1426.jpg	Thr_Hor_Cri	0	1
21516	frames/Horror/hQL6_NbLwtk/1426_aug.jpg	Thr_Hor_Cri	0	1
21517	frames\Crime_Drama\G0rXUr-msX0\1886.jpg	Thr_Hor_Cri	0	1
21518	frames\Adventure_Drama\7ZEqMqBLOOI\3036.jpg	Act_Adv	1	0
21519	frames\Horror\odrqxoaNPC0\2346.jpg	Thr_Hor_Cri	0	1
21519	frames/Horror/odrqxoaNPC0/2346_aug.jpg	Thr_Hor_Cri	0	1
21520	frames\Adventure_Comedy\agrpQQWiX48\1886.jpg	Act_Adv	1	0
21521	frames\Action_Comedy\_ItWcGtaJro\3036.jpg	Act_Adv	1	0
21524	frames\Action_Horror\JyQczb2eCf8\1196.jpg	Thr_Hor_Cri	0	1
21525	frames\Action_Drama\fsUKVpvzMHk\2116.jpg	Act_Adv	1	0
21528	frames\Action_Drama\7CEYqIjhTHs\276.jpg	Act_Adv	1	0
21530	frames\Adventure_Drama\VmVWuswEBSk\2806.jpg	Act_Adv	1	0
21531	frames\Action_Comedy\DMbglmaMzB8\3496.jpg	Act_Adv	1	0
21532	frames\Adventure_Horror\wa1uJbTy6XE\3496.jpg	Thr_Hor_Cri	0	1
21533	frames\Horror_Thriller\xCI_stZgRHc\506.jpg	Thr_Hor_Cri	0	1
21534	frames\Action_Crime\37KddyjUxnQ\276.jpg	Thr_Hor_Cri	0	1
21535	frames\Action_Horror\dejp7HK8Owc\46.jpg	Thr_Hor_Cri	0	1
21536	frames\Action_Crime\TsGOIi6JI1c\736.jpg	Thr_Hor_Cri	0	1
21537	frames\Action\j2SPawJewxA\1656.jpg	Act_Adv	1	0
21539	frames\Action\H6XIREQHU8M\46.jpg	Act_Adv	1	0
21540	frames\Action_Adventure\nA1lAszNSoI\2576.jpg	Act_Adv	1	0
21542	frames\Action_Adventure\M_bzbtdfaik\736.jpg	Act_Adv	1	0
21544	frames\Comedy_Horror\alh8b1lYuRU\276.jpg	Thr_Hor_Cri	0	1
21546	frames\Adventure_Comedy\dtgOzzBMl2o\46.jpg	Act_Adv	1	0
21548	frames\Action_Drama\ENRq7P9lAtg\1196.jpg	Act_Adv	1	0
21549	frames\Action_Adventure\nA1lAszNSoI\1886.jpg	Act_Adv	1	0
21551	frames\Drama_Thriller\Nc_b69ag6Eo\966.jpg	Thr_Hor_Cri	0	1
21553	frames\Drama_Thriller\lXS7GWgCBWM\46.jpg	Thr_Hor_Cri	0	1
21554	frames\Thriller\KihpUEKi4TA\966.jpg	Thr_Hor_Cri	0	1
21554	frames/Thriller/KihpUEKi4TA/966_aug.jpg	Thr_Hor_Cri	0	1
21555	frames\Comedy_Horror\1G9ED_K_IAQ\1196.jpg	Thr_Hor_Cri	0	1
21558	frames\Adventure_Drama\Af-N8CLLoqU\1886.jpg	Act_Adv	1	0
21559	frames\Adventure\Z-Hye1zg5IU\1426.jpg	Act_Adv	1	0
21561	frames\Action_Adventure\OBWwzOCkE_E\46.jpg	Act_Adv	1	0
21561	frames/Action_Adventure/OBWwzOCkE_E/46_aug.jpg	Act_Adv	1	0
21562	frames\Action_Crime\UcaPMGGla4o\2116.jpg	Thr_Hor_Cri	0	1
21563	frames\Action\uSZi8oPRUkE\506.jpg	Act_Adv	1	0
21564	frames\Action_Drama\AwLRD7iEEKI\276.jpg	Act_Adv	1	0
21565	frames\Action_Drama\cdVMT44nWzk\506.jpg	Act_Adv	1	0
21565	frames/Action_Drama/cdVMT44nWzk/506_aug.jpg	Act_Adv	1	0
21568	frames\Action_Adventure\wgzxSr6l9Y4\276.jpg	Act_Adv	1	0
21570	frames\Action_Adventure\7ikLl_nUM2A\2346.jpg	Act_Adv	1	0
21570	frames/Action_Adventure/7ikLl_nUM2A/2346_aug.jpg	Act_Adv	1	0
21571	frames\Romance_Thriller\B8cWjLMuJgo\736.jpg	Thr_Hor_Cri	0	1
21571	frames/Romance_Thriller/B8cWjLMuJgo/736_aug.jpg	Thr_Hor_Cri	0	1
21572	frames\Comedy_Horror\IAYQUTYc_tA\2346.jpg	Thr_Hor_Cri	0	1
21572	frames/Comedy_Horror/IAYQUTYc_tA/2346_aug.jpg	Thr_Hor_Cri	0	1
21573	frames\Horror_Thriller\a51EYR5AeNk\2806.jpg	Thr_Hor_Cri	0	1
21575	frames\Action_Drama\iojZt-Ht4Nc\1656.jpg	Act_Adv	1	0
21576	frames\Action_Comedy\gRBOrpdfsiM\1886.jpg	Act_Adv	1	0
21577	frames\Horror_Thriller\KVGVHjX_bkg\1886.jpg	Thr_Hor_Cri	0	1
21580	frames\Adventure_Comedy\uy4F1IeShVA\2346.jpg	Act_Adv	1	0
21581	frames\Action_Drama\7CEYqIjhTHs\966.jpg	Act_Adv	1	0
21583	frames\Comedy_Crime\PkLpd8Eaah0\506.jpg	Thr_Hor_Cri	0	1
21584	frames\Action\19u6S4Fqnss\2116.jpg	Act_Adv	1	0
21585	frames\Action_Adventure\W2gTKUd1gfQ\1196.jpg	Act_Adv	1	0
21587	frames\Action_Comedy\SrJEWL6QHzo\736.jpg	Act_Adv	1	0
21588	frames\Drama_Thriller\dXBUdCvqpNg\2116.jpg	Thr_Hor_Cri	0	1
21589	frames\Action_Adventure\f4zl3CuJvt8\2806.jpg	Act_Adv	1	0
21590	frames\Horror_Thriller\ESmtdvc5zk4\276.jpg	Thr_Hor_Cri	0	1
21590	frames/Horror_Thriller/ESmtdvc5zk4/276_aug.jpg	Thr_Hor_Cri	0	1
21592	frames\Adventure_Comedy\sWjVe9dMRHU\3496.jpg	Act_Adv	1	0
21593	frames\Action_Crime\ti9jg0JOK2I\3036.jpg	Thr_Hor_Cri	0	1
21593	frames/Action_Crime/ti9jg0JOK2I/3036_aug.jpg	Thr_Hor_Cri	0	1
21596	frames\Adventure_Comedy\GJ0-xGnrjBU\276.jpg	Act_Adv	1	0
21597	frames\Horror\2ZGmI0V_Hgo\3266.jpg	Thr_Hor_Cri	0	1
21598	frames\Action_Drama\GNdpxi9F1AA\1426.jpg	Act_Adv	1	0
21599	frames\Horror\xGCLACE7SUI\3036.jpg	Thr_Hor_Cri	0	1
21600	frames\Adventure_Comedy\pLRk4xG-JCI\1656.jpg	Act_Adv	1	0
21602	frames\Drama_Horror\iXo8qxLvcSs\1426.jpg	Thr_Hor_Cri	0	1
21602	frames/Drama_Horror/iXo8qxLvcSs/1426_aug.jpg	Thr_Hor_Cri	0	1
21603	frames\Action_Adventure\RonS_bJ7mcU\736.jpg	Act_Adv	1	0
21606	frames\Action_Adventure\3P4LUt0qcX8\2346.jpg	Act_Adv	1	0
21608	frames\Adventure_Comedy\oNWAiWBup2Q\3036.jpg	Act_Adv	1	0
21609	frames\Drama_Horror\Xei_IKhp9tU\966.jpg	Thr_Hor_Cri	0	1
21610	frames\Action_Adventure\qcVr2eztQEk\736.jpg	Act_Adv	1	0
21611	frames\Action_Drama\zQHhbhtpJ3M\1656.jpg	Act_Adv	1	0
21611	frames/Action_Drama/zQHhbhtpJ3M/1656_aug.jpg	Act_Adv	1	0
21612	frames\Thriller\v7FL42Fon3g\736.jpg	Thr_Hor_Cri	0	1
21614	frames\Action_Drama\8CZ-ICxcEYg\46.jpg	Act_Adv	1	0
21615	frames\Action\rJCltwaUrXI\46.jpg	Act_Adv	1	0
21617	frames\Thriller\KI97hqN52Ik\2806.jpg	Thr_Hor_Cri	0	1
21619	frames\Comedy_Horror\9VkmshlGEvE\1886.jpg	Thr_Hor_Cri	0	1
21619	frames/Comedy_Horror/9VkmshlGEvE/1886_aug.jpg	Thr_Hor_Cri	0	1
21620	frames\Adventure_Comedy\de_Dik7HT6E\46.jpg	Act_Adv	1	0
21623	frames\Adventure\65XtOM1UUGw\506.jpg	Act_Adv	1	0
21624	frames\Adventure_Comedy\sOBIrjgDZr4\46.jpg	Act_Adv	1	0
21625	frames\Crime_Drama\euvUARojiiI\1656.jpg	Thr_Hor_Cri	0	1
21625	frames/Crime_Drama/euvUARojiiI/1656_aug.jpg	Thr_Hor_Cri	0	1
21630	frames\Action_Horror\GiRyIbJ7IFg\1886.jpg	Thr_Hor_Cri	0	1
21632	frames\Adventure_Comedy\uI7ijvSCHcI\1656.jpg	Act_Adv	1	0
21634	frames\Crime_Drama\7eng0FHSiNk\966.jpg	Thr_Hor_Cri	0	1
21635	frames\Comedy_Horror\9iPH8MXkPEE\966.jpg	Thr_Hor_Cri	0	1
21635	frames/Comedy_Horror/9iPH8MXkPEE/966_aug.jpg	Thr_Hor_Cri	0	1
21637	frames\Adventure_Comedy\xG6V0I6_ZP8\2116.jpg	Act_Adv	1	0
21638	frames\Comedy_Crime\fxBoqr7OicA\1886.jpg	Thr_Hor_Cri	0	1
21640	frames\Action_Adventure\KM9SPmAD6M8\966.jpg	Act_Adv	1	0
21641	frames\Crime_Drama\Gm1BZxc4tmk\966.jpg	Thr_Hor_Cri	0	1
21641	frames/Crime_Drama/Gm1BZxc4tmk/966_aug.jpg	Thr_Hor_Cri	0	1
21642	frames\Action_Comedy\DtH30Cz2Zec\506.jpg	Act_Adv	1	0
21643	frames\Action\JYVhLnjKKC8\1886.jpg	Act_Adv	1	0
21644	frames\Adventure_Comedy\tQJTJdTM0Wk\2576.jpg	Act_Adv	1	0
21647	frames\Crime_Drama\Q5HNKhhBjcw\1656.jpg	Thr_Hor_Cri	0	1
21648	frames\Action_Thriller\3TmzG_fqqU8\276.jpg	Thr_Hor_Cri	0	1
21649	frames\Action_Comedy\30iTy8ws54M\2576.jpg	Act_Adv	1	0
21650	frames\Action_Adventure\YUaq56T5qSo\276.jpg	Act_Adv	1	0
21652	frames\Adventure_Comedy\Sbtm5uE3cCQ\736.jpg	Act_Adv	1	0
21653	frames\Action\FXKx1sX8ESs\276.jpg	Act_Adv	1	0
21654	frames\Adventure_Comedy\0IWmniYe7aI\2116.jpg	Act_Adv	1	0
21657	frames\Action_Adventure\5kGTDvVTAOw\1426.jpg	Act_Adv	1	0
21659	frames\Action_Adventure\Fv9_YOL38MM\966.jpg	Act_Adv	1	0
21660	frames\Adventure_Comedy\ZVlfttyv5js\1656.jpg	Act_Adv	1	0
21663	frames\Action_Drama\q8RTGMsDTiw\46.jpg	Act_Adv	1	0
21665	frames\Adventure\e89qDsf6Q3g\2116.jpg	Act_Adv	1	0
21668	frames\Action_Adventure\qs1QcRTOMEg\2346.jpg	Act_Adv	1	0
21670	frames\Thriller\h1aJoWg4vGo\736.jpg	Thr_Hor_Cri	0	1
21671	frames\Adventure_Comedy\7FkWC2S0MfY\46.jpg	Act_Adv	1	0
21679	frames\Adventure\DHzx2P4x63c\2346.jpg	Act_Adv	1	0
21680	frames\Adventure\VKhEFVAoScI\1426.jpg	Act_Adv	1	0
21682	frames\Action_Adventure\nQeov6j0bsQ\3036.jpg	Act_Adv	1	0
21684	frames\Adventure_Comedy\T1IyMJOC0JM\966.jpg	Act_Adv	1	0
21685	frames\Adventure_Comedy\-rsImQShehk\276.jpg	Act_Adv	1	0
21688	frames\Crime_Drama\djv5gGXEyXo\2576.jpg	Thr_Hor_Cri	0	1
21689	frames\Horror\uCG1EiqEAEg\2346.jpg	Thr_Hor_Cri	0	1
21689	frames/Horror/uCG1EiqEAEg/2346_aug.jpg	Thr_Hor_Cri	0	1
21692	frames\Romance_Thriller\B8cWjLMuJgo\1656.jpg	Thr_Hor_Cri	0	1
21694	frames\Adventure\L_l2ii_25tc\1656.jpg	Act_Adv	1	0
21696	frames\Action_Adventure\l_a2GN0Ix4o\46.jpg	Act_Adv	1	0
21700	frames\Drama_Horror\YptUTTJjUVs\276.jpg	Thr_Hor_Cri	0	1
21702	frames\Action_Drama\A5fwu8OlNG0\2116.jpg	Act_Adv	1	0
21702	frames/Action_Drama/A5fwu8OlNG0/2116_aug.jpg	Act_Adv	1	0
21703	frames\Action_Horror\zzabhummvzk\46.jpg	Thr_Hor_Cri	0	1
21703	frames/Action_Horror/zzabhummvzk/46_aug.jpg	Thr_Hor_Cri	0	1
21704	frames\Comedy_Thriller\BuwF3dRJiS8\736.jpg	Thr_Hor_Cri	0	1
21705	frames\Action_Thriller\3TmzG_fqqU8\966.jpg	Thr_Hor_Cri	0	1
21707	frames\Action_Crime\ti9jg0JOK2I\1656.jpg	Thr_Hor_Cri	0	1
21707	frames/Action_Crime/ti9jg0JOK2I/1656_aug.jpg	Thr_Hor_Cri	0	1
21708	frames\Adventure_Comedy\HmwZxnQbox8\2346.jpg	Act_Adv	1	0
21709	frames\Adventure_Comedy\65pGOp7qa_s\3036.jpg	Act_Adv	1	0
21710	frames\Action_Adventure\A59SQO2FvPA\276.jpg	Act_Adv	1	0
21712	frames\Action\GSprkzio_pE\966.jpg	Act_Adv	1	0
21714	frames\Action_Adventure\Du95opzY8qg\1196.jpg	Act_Adv	1	0
21715	frames\Action_Adventure\AC9SF7TOyHQ\2116.jpg	Act_Adv	1	0
21717	frames\Adventure_Comedy\a2qE4hG9XCk\506.jpg	Act_Adv	1	0
21718	frames\Comedy_Horror\wzYht_EEf0U\506.jpg	Thr_Hor_Cri	0	1
21720	frames\Action_Adventure\gAKiWvjfCiQ\736.jpg	Act_Adv	1	0
21721	frames\Adventure_Drama\AZIlLRwCn08\276.jpg	Act_Adv	1	0
21722	frames\Comedy_Horror\RFpNZ_n9rcI\1196.jpg	Thr_Hor_Cri	0	1
21723	frames\Action_Crime\qD6IXIE0cok\736.jpg	Thr_Hor_Cri	0	1
21725	frames\Action_Thriller\SJB5InL3g7I\2116.jpg	Thr_Hor_Cri	0	1
21726	frames\Adventure_Drama\lPr_GBMu4O4\1426.jpg	Act_Adv	1	0
21727	frames\Action_Adventure\NlREC9TagHY\966.jpg	Act_Adv	1	0
21728	frames\Adventure_Drama\zCLyLBrugD0\506.jpg	Act_Adv	1	0
21729	frames\Action_Thriller\XdMuekkeCeU\2346.jpg	Thr_Hor_Cri	0	1
21730	frames\Crime\undTPa_iq1Y\966.jpg	Thr_Hor_Cri	0	1
21732	frames\Adventure_Comedy\Zd27SaRdxiE\276.jpg	Act_Adv	1	0
21735	frames\Action_Adventure\2V_LmUEtPMs\46.jpg	Act_Adv	1	0
21736	frames\Crime_Drama\rtYKhaQStZE\736.jpg	Thr_Hor_Cri	0	1
21737	frames\Adventure_Comedy\M93XQJPV51c\46.jpg	Act_Adv	1	0
21738	frames\Horror\oWSIUe5wYvc\2346.jpg	Thr_Hor_Cri	0	1
21738	frames/Horror/oWSIUe5wYvc/2346_aug.jpg	Thr_Hor_Cri	0	1
21741	frames\Action_Drama\hQogMjsahWU\2806.jpg	Act_Adv	1	0
21742	frames\Adventure_Horror\5vFi7gu-g-w\46.jpg	Thr_Hor_Cri	0	1
21743	frames\Action_Comedy\nC-it_V8df0\966.jpg	Act_Adv	1	0
21743	frames/Action_Comedy/nC-it_V8df0/966_aug.jpg	Act_Adv	1	0
21744	frames\Thriller\0-81bpcuz44\1426.jpg	Thr_Hor_Cri	0	1
21749	frames\Crime_Drama\OXaqam1ZdZs\1656.jpg	Thr_Hor_Cri	0	1
21752	frames\Action_Adventure\U15kcueM3Og\2116.jpg	Act_Adv	1	0
21753	frames\Action_Adventure\EoBngEuWM_o\736.jpg	Act_Adv	1	0
21754	frames\Adventure\dso8WOrSRSQ\276.jpg	Act_Adv	1	0
21755	frames\Action\XUxAGsL8b0o\1656.jpg	Act_Adv	1	0
21755	frames/Action/XUxAGsL8b0o/1656_aug.jpg	Act_Adv	1	0
21758	frames\Action_Horror\HTE6S6x8ixA\1426.jpg	Thr_Hor_Cri	0	1
21760	frames\Comedy_Horror\MQ2PrvpAT-k\2346.jpg	Thr_Hor_Cri	0	1
21761	frames\Horror\F9b76RWM7qE\506.jpg	Thr_Hor_Cri	0	1
21761	frames/Horror/F9b76RWM7qE/506_aug.jpg	Thr_Hor_Cri	0	1
21764	frames\Action_Adventure\fpXngRB-VTw\276.jpg	Act_Adv	1	0
21766	frames\Crime_Drama\udn4UB_EZ1E\506.jpg	Thr_Hor_Cri	0	1
21767	frames\Action_Thriller\fU-ICxohwSc\2116.jpg	Thr_Hor_Cri	0	1
21767	frames/Action_Thriller/fU-ICxohwSc/2116_aug.jpg	Thr_Hor_Cri	0	1
21770	frames\Drama_Thriller\GSw9sjqYK_I\46.jpg	Thr_Hor_Cri	0	1
21770	frames/Drama_Thriller/GSw9sjqYK_I/46_aug.jpg	Thr_Hor_Cri	0	1
21771	frames\Horror_Thriller\k0XGlpR6iLc\2346.jpg	Thr_Hor_Cri	0	1
21772	frames\Comedy_Horror\E9paF0XzmtA\1426.jpg	Thr_Hor_Cri	0	1
21773	frames\Action_Thriller\ymZFsUBiKJA\276.jpg	Thr_Hor_Cri	0	1
21776	frames\Action_Thriller\NwJEb3vJvWY\2346.jpg	Thr_Hor_Cri	0	1
21777	frames\Horror_Thriller\Y5Y0SYRZRtM\276.jpg	Thr_Hor_Cri	0	1
21777	frames/Horror_Thriller/Y5Y0SYRZRtM/276_aug.jpg	Thr_Hor_Cri	0	1
21779	frames\Horror_Thriller\jr8BKtgMJA0\46.jpg	Thr_Hor_Cri	0	1
21780	frames\Crime_Drama\Kc2EYuV33Ns\3266.jpg	Thr_Hor_Cri	0	1
21780	frames/Crime_Drama/Kc2EYuV33Ns/3266_aug.jpg	Thr_Hor_Cri	0	1
21781	frames\Action_Adventure\g5-KsABvVzU\2116.jpg	Act_Adv	1	0
21782	frames\Action_Adventure\MVSH6eiGvSM\276.jpg	Act_Adv	1	0
21783	frames\Adventure_Horror\01qhgR0WsnA\3496.jpg	Thr_Hor_Cri	0	1
21784	frames\Adventure_Drama\AZIlLRwCn08\966.jpg	Act_Adv	1	0
21789	frames\Crime_Drama\8x_8B2imlgE\1656.jpg	Thr_Hor_Cri	0	1
21790	frames\Adventure_Drama\psDtqypK3hI\1656.jpg	Act_Adv	1	0
21791	frames\Crime_Drama\-opqUSOUDQY\1196.jpg	Thr_Hor_Cri	0	1
21793	frames\Action_Adventure\x-FLqiu9nTs\2346.jpg	Act_Adv	1	0
21794	frames\Horror_Thriller\KVGVHjX_bkg\1426.jpg	Thr_Hor_Cri	0	1
21797	frames\Horror_Thriller\S_QFbRtEF7I\736.jpg	Thr_Hor_Cri	0	1
21798	frames\Adventure_Drama\n3SrAOdy-tE\276.jpg	Act_Adv	1	0
21800	frames\Action_Adventure\uuTeJ6tbyB4\3036.jpg	Act_Adv	1	0
21802	frames\Crime_Romance\iFKyzbCLQQA\2346.jpg	Thr_Hor_Cri	0	1
21803	frames\Drama_Thriller\D0vCzkK_AJ0\1886.jpg	Thr_Hor_Cri	0	1
21804	frames\Action\GSprkzio_pE\46.jpg	Act_Adv	1	0
21804	frames/Action/GSprkzio_pE/46_aug.jpg	Act_Adv	1	0
21805	frames\Adventure_Comedy\UvSGGd3ewFI\2576.jpg	Act_Adv	1	0
21806	frames\Adventure_Drama\LEDYzJazfw0\736.jpg	Act_Adv	1	0
21807	frames\Comedy_Horror\ev7an6-CYpc\1886.jpg	Thr_Hor_Cri	0	1
21809	frames\Adventure_Comedy\0igqAlu8Oqc\276.jpg	Act_Adv	1	0
21810	frames\Action_Adventure\fWx9V0xoYsI\736.jpg	Act_Adv	1	0
21811	frames\Thriller\v7FL42Fon3g\2116.jpg	Thr_Hor_Cri	0	1
21811	frames/Thriller/v7FL42Fon3g/2116_aug.jpg	Thr_Hor_Cri	0	1
21812	frames\Action_Adventure\8gc-RSAJpH4\966.jpg	Act_Adv	1	0
21813	frames\Action_Adventure\ZEOI34R4iw0\736.jpg	Act_Adv	1	0
21817	frames\Comedy_Crime\DdpMl3_vPmQ\276.jpg	Thr_Hor_Cri	0	1
21819	frames\Crime_Drama\y-AJwogMrAU\2116.jpg	Thr_Hor_Cri	0	1
21821	frames\Action_Adventure\7ikLl_nUM2A\736.jpg	Act_Adv	1	0
21822	frames\Horror\u6GTs78NHzQ\276.jpg	Thr_Hor_Cri	0	1
21822	frames/Horror/u6GTs78NHzQ/276_aug.jpg	Thr_Hor_Cri	0	1
21823	frames\Comedy_Horror\Er54USCnsds\2576.jpg	Thr_Hor_Cri	0	1
21824	frames\Adventure_Comedy\xfF-ZL3xvxw\46.jpg	Act_Adv	1	0
21824	frames/Adventure_Comedy/xfF-ZL3xvxw/46_aug.jpg	Act_Adv	1	0
21825	frames\Adventure_Comedy\ngeORuhnajc\2116.jpg	Act_Adv	1	0
21826	frames\Crime_Drama\TBiqsgxbxLA\46.jpg	Thr_Hor_Cri	0	1
21827	frames\Comedy_Crime\dX0dcSJE7ek\1426.jpg	Thr_Hor_Cri	0	1
21828	frames\Action_Adventure\wFg1qWPryvI\276.jpg	Act_Adv	1	0
21830	frames\Adventure_Comedy\06L5y4Z9KcE\506.jpg	Act_Adv	1	0
21831	frames\Drama_Horror\kdDH7Ynw5Lc\1426.jpg	Thr_Hor_Cri	0	1
21831	frames/Drama_Horror/kdDH7Ynw5Lc/1426_aug.jpg	Thr_Hor_Cri	0	1
21832	frames\Adventure\Rn2-wALgmMk\46.jpg	Act_Adv	1	0
21833	frames\Adventure_Comedy\XTjTXskLQO0\2576.jpg	Act_Adv	1	0
21834	frames\Crime_Drama\RgHtBxOs4qw\736.jpg	Thr_Hor_Cri	0	1
21838	frames\Adventure_Comedy\8ktMe0xclxA\1426.jpg	Act_Adv	1	0
21839	frames\Action_Adventure\GmjAp2eRDH0\1426.jpg	Act_Adv	1	0
21840	frames\Action_Adventure\KbKQQZsQJwk\276.jpg	Act_Adv	1	0
21841	frames\Action_Drama\SooANfD9sWc\736.jpg	Act_Adv	1	0
21843	frames\Action_Adventure\5kGTDvVTAOw\46.jpg	Act_Adv	1	0
21844	frames\Crime_Drama\DCOm4osfWn8\46.jpg	Thr_Hor_Cri	0	1
21845	frames\Action_Drama\12DQN8oxKTs\1656.jpg	Act_Adv	1	0
21848	frames\Adventure_Comedy\MOKKPloglVE\1886.jpg	Act_Adv	1	0
21848	frames/Adventure_Comedy/MOKKPloglVE/1886_aug.jpg	Act_Adv	1	0
21849	frames\Action_Comedy\7aW8oyTgA60\2116.jpg	Act_Adv	1	0
21850	frames\Action_Horror\fbDgv4huUp4\2346.jpg	Thr_Hor_Cri	0	1
21851	frames\Adventure_Drama\CYt5p4a8YzE\2346.jpg	Act_Adv	1	0
21853	frames\Crime_Drama\9z8uqVHf39M\2806.jpg	Thr_Hor_Cri	0	1
21854	frames\Adventure\c9YJ-KJZKyY\276.jpg	Act_Adv	1	0
21857	frames\Horror_Thriller\Up1eNda6Rt0\506.jpg	Thr_Hor_Cri	0	1
21857	frames/Horror_Thriller/Up1eNda6Rt0/506_aug.jpg	Thr_Hor_Cri	0	1
21858	frames\Adventure_Horror\6loInvUSYEM\1196.jpg	Thr_Hor_Cri	0	1
21861	frames\Crime_Drama\Kc2EYuV33Ns\1886.jpg	Thr_Hor_Cri	0	1
21861	frames/Crime_Drama/Kc2EYuV33Ns/1886_aug.jpg	Thr_Hor_Cri	0	1
21862	frames\Horror_Thriller\4Zb-n9MXbPE\1196.jpg	Thr_Hor_Cri	0	1
21862	frames/Horror_Thriller/4Zb-n9MXbPE/1196_aug.jpg	Thr_Hor_Cri	0	1
21865	frames\Crime_Drama\uAgvdtpmXBk\2576.jpg	Thr_Hor_Cri	0	1
21866	frames\Adventure_Comedy\wZWNmL5VsIs\1886.jpg	Act_Adv	1	0
21867	frames\Adventure\yuU4pFcEgWo\736.jpg	Act_Adv	1	0
21869	frames\Action_Adventure\7NReUd2_0u0\1426.jpg	Act_Adv	1	0
21871	frames\Comedy_Crime\jx6Rgn1ioAk\506.jpg	Thr_Hor_Cri	0	1
21872	frames\Crime_Drama\vW4TOsL7e3M\506.jpg	Thr_Hor_Cri	0	1
21872	frames/Crime_Drama/vW4TOsL7e3M/506_aug.jpg	Thr_Hor_Cri	0	1
21875	frames\Comedy_Crime\OToWh3nrWn8\1656.jpg	Thr_Hor_Cri	0	1
21877	frames\Action\VDGKUOjQ-Zs\736.jpg	Act_Adv	1	0
21879	frames\Adventure\DRtbf7iG8Nw\1426.jpg	Act_Adv	1	0
21880	frames\Action_Adventure\2pVPaPFm5iI\966.jpg	Act_Adv	1	0
21881	frames\Action_Adventure\s2wBtcmE5W8\2346.jpg	Act_Adv	1	0
21882	frames\Action_Comedy\zV3AZFuaJVQ\736.jpg	Act_Adv	1	0
21882	frames/Action_Comedy/zV3AZFuaJVQ/736_aug.jpg	Act_Adv	1	0
21883	frames\Horror_Thriller\7H3XPETdtmc\736.jpg	Thr_Hor_Cri	0	1
21885	frames\Comedy_Horror\t3c_a9M1E7s\1886.jpg	Thr_Hor_Cri	0	1
21886	frames\Action_Adventure\TvoWGxM8TU8\736.jpg	Act_Adv	1	0
21886	frames/Action_Adventure/TvoWGxM8TU8/736_aug.jpg	Act_Adv	1	0
21887	frames\Adventure_Comedy\5SnIUYLRXro\506.jpg	Act_Adv	1	0
21888	frames\Action_Adventure\q_v3jNjwHNQ\2346.jpg	Act_Adv	1	0
21890	frames\Adventure_Comedy\LSD1fq3xDA8\2116.jpg	Act_Adv	1	0
21891	frames\Action_Crime\q9iIgRYUyA0\1196.jpg	Thr_Hor_Cri	0	1
21894	frames\Action_Adventure\w4i_ZwMT3H0\1426.jpg	Act_Adv	1	0
21895	frames\Adventure_Comedy\7sUwnda1FUs\2576.jpg	Act_Adv	1	0
21896	frames\Action_Adventure\61xq5Kja1Uo\506.jpg	Act_Adv	1	0
21897	frames\Action_Comedy\DHXHxop1gPw\1886.jpg	Act_Adv	1	0
21899	frames\Horror\6BBGO5M_2A0\1196.jpg	Thr_Hor_Cri	0	1
21899	frames/Horror/6BBGO5M_2A0/1196_aug.jpg	Thr_Hor_Cri	0	1
21900	frames\Comedy_Crime\pSzusQmqyxE\1196.jpg	Thr_Hor_Cri	0	1
21901	frames\Action_Adventure\qcVr2eztQEk\46.jpg	Act_Adv	1	0
21902	frames\Action\L9pxOwibtWQ\3036.jpg	Act_Adv	1	0
21903	frames\Comedy_Horror\Hdh3npiRip4\1426.jpg	Thr_Hor_Cri	0	1
