	path	genre	Action	Adventure	Comedy	Crime	Drama	Horror	Romance	Thriller
24032	frames\Drama\PehCORojjtw\276.jpg	['Drama']	0	0	0	0	1	0	0	0
24033	frames\Horror\UgxCAQEI16o\276.jpg	['Horror']	0	0	0	0	0	1	0	0
24034	frames\Drama\r4SF22qFxbE\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
24035	frames\Comedy_Crime\hsBtuhWw7RM\2806.jpg	['Comedy', 'Crime']	0	0	1	1	0	0	0	0
24036	frames\Action_Drama\yb7aNfMvRy0\2806.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
24037	frames\Drama\XLSkfVJxbwo\2116.jpg	['Drama']	0	0	0	0	1	0	0	0
24038	frames\Drama\nS8tqsjySaI\46.jpg	['Drama']	0	0	0	0	1	0	0	0
24039	frames\Drama\bD8bl3omDIU\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
24040	frames\Comedy_Romance\RH4cgOQjITc\1656.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
24041	frames\Action\GSprkzio_pE\1656.jpg	['Action']	1	0	0	0	0	0	0	0
24042	frames\Drama\8DrsMeY29Kc\736.jpg	['Drama']	0	0	0	0	1	0	0	0
24043	frames\Action_Crime\FeecJ5bAGHA\736.jpg	['Action', 'Crime']	1	0	0	1	0	0	0	0
24044	frames\Comedy_Horror\8mZEPgvvd4I\966.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
24045	frames\Comedy_Horror\izxDdUcC3Ag\506.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
24046	frames\Crime_Horror\YFUCezoyzyk\46.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
24047	frames\Comedy_Horror\yhjD1CmE9gs\3036.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
24048	frames\Adventure_Comedy\M3u94uEBq9o\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24049	frames\Comedy_Crime\fk2MU617-Bc\736.jpg	['Comedy', 'Crime']	0	0	1	1	0	0	0	0
24050	frames\Action_Comedy\t1gkRAWvxOs\2346.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
24051	frames\Comedy_Drama\DcaV2VQgea0\736.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
24052	frames\Adventure\DRtbf7iG8Nw\966.jpg	['Adventure']	0	1	0	0	0	0	0	0
24053	frames\Drama_Romance\KtBMZ6VAZyI\276.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
24054	frames\Crime_Romance\CK3cE7N1pzU\1426.jpg	['Crime', 'Romance']	0	0	0	1	0	0	1	0
24055	frames\Drama\wur5ljnTCzQ\276.jpg	['Drama']	0	0	0	0	1	0	0	0
24056	frames\Adventure\CvLrYbRzjAE\46.jpg	['Adventure']	0	1	0	0	0	0	0	0
24057	frames\Comedy_Drama\hT_G4j4nI-8\1426.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
24058	frames\Adventure_Drama\r5zhPLNGAOE\1196.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
24059	frames\Adventure_Comedy\-zIzLRgwdxA\506.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24060	frames\Action_Adventure\nIJQOFSGKks\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24061	frames\Action_Comedy\yQ0FgE-WKi8\1196.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
24062	frames\Action_Adventure\MiPH7hknJ8k\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24063	frames\Horror_Thriller\DC_6r5VR5_U\966.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24064	frames\Action_Drama\xCWkAXGz8W8\2346.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
24065	frames\Drama\UqLq7sMS2sU\506.jpg	['Drama']	0	0	0	0	1	0	0	0
24066	frames\Adventure_Comedy\jFWnVdsSgxs\46.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24067	frames\Drama\X32pSJrgF3Q\2576.jpg	['Drama']	0	0	0	0	1	0	0	0
24068	frames\Drama\gh2apPe9pSI\46.jpg	['Drama']	0	0	0	0	1	0	0	0
24069	frames\Horror_Thriller\oY0IQEEQ35g\1886.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24070	frames\Drama\9_yf1HCH5CY\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
24071	frames\Comedy_Thriller\bXZFFinWVYw\276.jpg	['Comedy', 'Thriller']	0	0	1	0	0	0	0	1
24072	frames\Adventure_Comedy\yo7C-Sp_-MI\966.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24073	frames\Drama\wF_UpYqYJuY\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
24074	frames\Romance_Thriller\FMDgoOi_HLk\506.jpg	['Romance', 'Thriller']	0	0	0	0	0	0	1	1
24075	frames\Drama\uMb3tldMyn0\966.jpg	['Drama']	0	0	0	0	1	0	0	0
24076	frames\Comedy\ajvCMC8Na3M\1656.jpg	['Comedy']	0	0	1	0	0	0	0	0
24077	frames\Drama\Da02cZG3NDI\2116.jpg	['Drama']	0	0	0	0	1	0	0	0
24078	frames\Adventure_Comedy\g0AMLVSBfSs\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24079	frames\Comedy_Romance\6T_01swH-OY\1196.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
24080	frames\Drama\VlGVLpW7Dsw\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
24081	frames\Comedy\blbqbdPFfns\506.jpg	['Comedy']	0	0	1	0	0	0	0	0
24082	frames\Action_Drama\EuSGUhhmYfk\966.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
24083	frames\Drama\DHMF-bVxlkc\3036.jpg	['Drama']	0	0	0	0	1	0	0	0
24084	frames\Action_Adventure\2eXbS-qG2GA\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24085	frames\Adventure_Comedy\JsJxIoFu2wo\736.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24086	frames\Drama_Romance\OzP8k0R-USw\966.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
24087	frames\Comedy_Horror\alh8b1lYuRU\1886.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
24088	frames\Drama\FZ1f-u8RqBU\736.jpg	['Drama']	0	0	0	0	1	0	0	0
24089	frames\Crime_Drama\esQgzR6gTjw\1656.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
24090	frames\Action_Thriller\fU-ICxohwSc\1656.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
24091	frames\Adventure_Comedy\xNu0qNfOoGY\276.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24092	frames\Adventure_Comedy\ajb31pJMQmw\736.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24093	frames\Comedy_Horror\9VkmshlGEvE\1196.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
24094	frames\Action_Adventure\d_A4tfEukp4\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24095	frames\Comedy_Drama\l0zmCUVB0Yw\2116.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
24096	frames\Comedy\DhUcvFP_Tas\46.jpg	['Comedy']	0	0	1	0	0	0	0	0
24097	frames\Drama_Thriller\srR56T9-j5M\2116.jpg	['Drama', 'Thriller']	0	0	0	0	1	0	0	1
24098	frames\Horror\fvNfhUZ-5z8\1196.jpg	['Horror']	0	0	0	0	0	1	0	0
24099	frames\Action_Horror\mVUQ88T2S6E\3036.jpg	['Action', 'Horror']	1	0	0	0	0	1	0	0
24100	frames\Comedy\hXce5-f8mkA\506.jpg	['Comedy']	0	0	1	0	0	0	0	0
24101	frames\Comedy_Drama\O10NcrfHaT0\1656.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
24102	frames\Drama\eZc3GMgzwyk\276.jpg	['Drama']	0	0	0	0	1	0	0	0
24103	frames\Action_Romance\-JNyHnAi8zk\46.jpg	['Action', 'Romance']	1	0	0	0	0	0	1	0
24104	frames\Adventure_Drama\xaILTs-_1z4\276.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
24105	frames\Action_Thriller\NNfMLLVwiN0\736.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
24106	frames\Horror_Thriller\8_2fitdIp4c\966.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24107	frames\Comedy\JwGZDfu-PZI\506.jpg	['Comedy']	0	0	1	0	0	0	0	0
24108	frames\Crime_Drama\NGtMNsci-zk\966.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
24109	frames\Drama_Horror\pN5RlyFWJBA\966.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
24110	frames\Horror_Thriller\IsG-tXSQRX4\736.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24111	frames\Adventure_Comedy\LRD16Y5xR9Y\2116.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24112	frames\Drama\SccBZYmyjxE\1426.jpg	['Drama']	0	0	0	0	1	0	0	0
24113	frames\Action_Adventure\KNAgFhh1ji4\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24114	frames\Action_Horror\_iUWKODwAN8\3266.jpg	['Action', 'Horror']	1	0	0	0	0	1	0	0
24115	frames\Crime_Drama\CLp_t1uhYOs\1656.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
24116	frames\Drama_Horror\rbsrjcXynlg\1196.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
24117	frames\Adventure\L_l2ii_25tc\4186.jpg	['Adventure']	0	1	0	0	0	0	0	0
24118	frames\Adventure_Comedy\WC60ALoX_Nk\2116.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24119	frames\Horror\bKOW66PVjvA\736.jpg	['Horror']	0	0	0	0	0	1	0	0
24120	frames\Crime_Drama\udn4UB_EZ1E\46.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
24121	frames\Drama\rSPj_G2yVz4\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
24122	frames\Comedy_Romance\D_FRoxgOUNA\1656.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
24123	frames\Drama_Thriller\xuUtu2xRGgY\4416.jpg	['Drama', 'Thriller']	0	0	0	0	1	0	0	1
24124	frames\Comedy_Drama\a_iEYXLXbjY\506.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
24125	frames\Comedy_Romance\6T_01swH-OY\2116.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
24126	frames\Action_Thriller\NNfMLLVwiN0\2346.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
24127	frames\Drama_Thriller\dXBUdCvqpNg\2116.jpg	['Drama', 'Thriller']	0	0	0	0	1	0	0	1
24128	frames\Adventure_Comedy\dtgOzzBMl2o\2346.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24129	frames\Comedy_Crime\IrDrwaot490\506.jpg	['Comedy', 'Crime']	0	0	1	1	0	0	0	0
24130	frames\Drama\8cQVspzP0Ms\46.jpg	['Drama']	0	0	0	0	1	0	0	0
24131	frames\Action_Adventure\3Ds0DRCNXN4\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24132	frames\Action_Adventure\9HGMxZEl60k\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24133	frames\Comedy\aDm4L7gjYNs\1886.jpg	['Comedy']	0	0	1	0	0	0	0	0
24134	frames\Comedy\X6YLAmKFpRM\1196.jpg	['Comedy']	0	0	1	0	0	0	0	0
24135	frames\Comedy_Crime\0z-FtAMg6Vw\506.jpg	['Comedy', 'Crime']	0	0	1	1	0	0	0	0
24136	frames\Drama\FFWLkCnT50s\276.jpg	['Drama']	0	0	0	0	1	0	0	0
24137	frames\Comedy\4m2WutlqBk0\1656.jpg	['Comedy']	0	0	1	0	0	0	0	0
24138	frames\Comedy\_AgBIeTHzTM\506.jpg	['Comedy']	0	0	1	0	0	0	0	0
24139	frames\Action\06Its9LhIHQ\2116.jpg	['Action']	1	0	0	0	0	0	0	0
24140	frames\Horror_Thriller\mk2OptcsXuo\2806.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24141	frames\Comedy\jWyeugspkUA\46.jpg	['Comedy']	0	0	1	0	0	0	0	0
24142	frames\Drama_Horror\VNBzjYyGcd0\1886.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
24143	frames\Crime_Drama\BVwLpNGBqqY\1886.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
24144	frames\Drama_Romance\USKDdEg8N3s\2346.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
24145	frames\Crime_Drama\8zMlPNdRRLY\2576.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
24146	frames\Horror_Thriller\e2FdM0YQSHk\1196.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24147	frames\Action_Adventure\TE95amqnEx8\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24148	frames\Comedy\kntQNeSge5s\1886.jpg	['Comedy']	0	0	1	0	0	0	0	0
24149	frames\Drama\JFeaWHDQzQA\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
24150	frames\Action_Drama\fzXK1hDkqYc\2576.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
24151	frames\Comedy\lLgOrvsA9tw\2346.jpg	['Comedy']	0	0	1	0	0	0	0	0
24152	frames\Action_Comedy\8MoQTjNnlmA\1656.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
24153	frames\Drama\zDQueu9EF6M\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
24154	frames\Comedy_Crime\fbwsXqUpZRU\1196.jpg	['Comedy', 'Crime']	0	0	1	1	0	0	0	0
24155	frames\Action_Adventure\omy5TVA-fY0\3036.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24156	frames\Adventure_Drama\AjmbgZ2wZvk\2806.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
24157	frames\Action_Drama\iNLZ1J_Gslg\46.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
24158	frames\Action_Crime\9S44kVrFB24\506.jpg	['Action', 'Crime']	1	0	0	1	0	0	0	0
24159	frames\Drama\pLm07s8fnzM\736.jpg	['Drama']	0	0	0	0	1	0	0	0
24160	frames\Comedy_Drama\73LReedA7N4\506.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
24161	frames\Drama\fFE8_U07a5I\1426.jpg	['Drama']	0	0	0	0	1	0	0	0
24162	frames\Action_Adventure\bLqJo78X3OI\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24163	frames\Comedy_Romance\vR1WPNzcXHE\3496.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
24164	frames\Drama_Romance\wPO6KyIYst4\1656.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
24165	frames\Action_Comedy\jMaeuWl4qHM\276.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
24166	frames\Crime_Drama\KAeAqaA0Llg\2576.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
24167	frames\Adventure_Comedy\ip1igmoPSD8\2346.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24168	frames\Comedy_Romance\vm-rgqRKqz8\1426.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
24169	frames\Adventure_Drama\tetwGGL997s\3496.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
24170	frames\Adventure_Comedy\IFBAXbrw31g\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24171	frames\Drama\pnTtzyItCQA\736.jpg	['Drama']	0	0	0	0	1	0	0	0
24172	frames\Action_Crime\9S44kVrFB24\2116.jpg	['Action', 'Crime']	1	0	0	1	0	0	0	0
24173	frames\Horror\2m_lqGnLtWA\506.jpg	['Horror']	0	0	0	0	0	1	0	0
24174	frames\Horror_Thriller\zMFxbMh7JYY\1196.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24175	frames\Comedy\08rJmhhQHtY\1656.jpg	['Comedy']	0	0	1	0	0	0	0	0
24176	frames\Crime_Drama\_Cr0nP3k_p4\506.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
24177	frames\Horror_Thriller\qeytg9JLx-o\1886.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24178	frames\Action_Drama\JHkM4OUkF8E\276.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
24179	frames\Action_Drama\EuSGUhhmYfk\276.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
24180	frames\Comedy\h7wEE6Yx7IQ\966.jpg	['Comedy']	0	0	1	0	0	0	0	0
24181	frames\Action_Adventure\vYH5urNq1Ao\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24182	frames\Horror_Thriller\ryvvNrcMh-c\2346.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24183	frames\Crime_Thriller\K7vOjKOdMNE\2346.jpg	['Crime', 'Thriller']	0	0	0	1	0	0	0	1
24184	frames\Drama\sEnFt6neTu0\506.jpg	['Drama']	0	0	0	0	1	0	0	0
24185	frames\Drama\1ESVngpn1aA\276.jpg	['Drama']	0	0	0	0	1	0	0	0
24186	frames\Comedy_Romance\5EFH9AmTg6c\1196.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
24187	frames\Action_Crime\WhZEKkpf3CU\966.jpg	['Action', 'Crime']	1	0	0	1	0	0	0	0
24188	frames\Horror_Thriller\QfSL-PSHTkQ\966.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24189	frames\Drama\-v-KiIuYkCo\46.jpg	['Drama']	0	0	0	0	1	0	0	0
24190	frames\Comedy_Romance\JpdTx3k0VoQ\736.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
24191	frames\Comedy_Drama\zpdFj0w6Eg8\46.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
24192	frames\Adventure_Comedy\-zIzLRgwdxA\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24193	frames\Drama\kQ65F_pf868\276.jpg	['Drama']	0	0	0	0	1	0	0	0
24194	frames\Comedy\VPIP9KXdmO0\1426.jpg	['Comedy']	0	0	1	0	0	0	0	0
24195	frames\Horror_Thriller\acZDS8WDtHs\1886.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24196	frames\Horror\VgQOZkXg9t4\506.jpg	['Horror']	0	0	0	0	0	1	0	0
24197	frames\Action_Thriller\nfC8sEnM_5A\1656.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
24198	frames\Drama_Thriller\WpCGV48yiNQ\1426.jpg	['Drama', 'Thriller']	0	0	0	0	1	0	0	1
24199	frames\Action_Adventure\KFJmxST-xRI\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24200	frames\Comedy\ilrpqagxBf4\1196.jpg	['Comedy']	0	0	1	0	0	0	0	0
24201	frames\Action_Thriller\DxRzEdg0p4Q\2806.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
24202	frames\Action_Comedy\SrJEWL6QHzo\736.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
24203	frames\Drama\FRhbIIkLlFI\966.jpg	['Drama']	0	0	0	0	1	0	0	0
24204	frames\Comedy\ojiHA64n6iw\966.jpg	['Comedy']	0	0	1	0	0	0	0	0
24205	frames\Drama\DGABqdbtQnA\1886.jpg	['Drama']	0	0	0	0	1	0	0	0
24206	frames\Drama\_Rnaa9qtGgs\276.jpg	['Drama']	0	0	0	0	1	0	0	0
24207	frames\Adventure_Drama\uk04S-0HOXY\1656.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
24208	frames\Crime_Drama\5AwBYVybnY0\2116.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
24209	frames\Action_Adventure\vUrgn1Vm86I\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24210	frames\Action_Adventure\yycyKndEWcA\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24211	frames\Adventure_Drama\GfH27NmFVSw\46.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
24212	frames\Comedy_Romance\qu4v5hB1dKk\506.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
24213	frames\Drama_Romance\ypKSbnYOrwE\1426.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
24214	frames\Adventure_Comedy\hlWL5Az4pow\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24215	frames\Comedy_Drama\HUwVxqQz25Y\2576.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
24216	frames\Drama\X7ME7WkPyC8\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
24217	frames\Action_Comedy\uFTd09NNJzo\966.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
24218	frames\Adventure_Comedy\4otU-hfAOO0\1426.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24219	frames\Drama_Romance\DUhgY4ohhQA\506.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
24220	frames\Action_Comedy\CdppQAIYPzY\2116.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
24221	frames\Action_Adventure\w4i_ZwMT3H0\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24222	frames\Action_Adventure\jr7HNZg0ljU\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24223	frames\Horror_Thriller\6YbTy5AvRP4\2346.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24224	frames\Comedy_Crime\i7AUpGXLDdk\276.jpg	['Comedy', 'Crime']	0	0	1	1	0	0	0	0
24225	frames\Adventure\rwzNpFWiOTg\736.jpg	['Adventure']	0	1	0	0	0	0	0	0
24226	frames\Drama_Thriller\GSw9sjqYK_I\2116.jpg	['Drama', 'Thriller']	0	0	0	0	1	0	0	1
24227	frames\Action_Horror\kyGcsRDBJLM\1196.jpg	['Action', 'Horror']	1	0	0	0	0	1	0	0
24228	frames\Drama_Romance\_oBX12cEu-w\1196.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
24229	frames\Action_Adventure\tBMAuUeeqdE\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24230	frames\Action_Adventure\u8QMY9JKlDk\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24231	frames\Comedy_Romance\RH4cgOQjITc\2116.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
24232	frames\Comedy_Horror\alh8b1lYuRU\3036.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
24233	frames\Drama\_gEt3iNmLyw\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
24234	frames\Adventure_Comedy\gwjAFSu_VKM\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
24235	frames\Action_Adventure\s-rl8q9jezU\3266.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24236	frames\Adventure_Drama\w0cXyGVsUjs\2346.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
24237	frames\Drama\-WOw8ePUCEo\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
24238	frames\Adventure\L_l2ii_25tc\3956.jpg	['Adventure']	0	1	0	0	0	0	0	0
24239	frames\Comedy_Horror\f8Cjlv6nBTg\2116.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
24240	frames\Action_Drama\zxqYjEzGEPs\966.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
24241	frames\Comedy_Drama\TdQkBU9p6Y0\506.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
24242	frames\Comedy_Drama\YfJc2bORFHs\1426.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
24243	frames\Horror_Thriller\xHtAfA2ctBs\2346.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
24244	frames\Action_Horror\1d-Q6pT4pxo\1656.jpg	['Action', 'Horror']	1	0	0	0	0	1	0	0
24245	frames\Action_Drama\elwNOiCaRIs\966.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
24246	frames\Comedy_Romance\I0EUKDhQ7vk\2346.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
24247	frames\Action_Horror\CTpAikAZ2aA\1656.jpg	['Action', 'Horror']	1	0	0	0	0	1	0	0
24248	frames\Drama\DHDOgbfwSlY\46.jpg	['Drama']	0	0	0	0	1	0	0	0
24249	frames\Comedy\uA7BbE1cF2U\3956.jpg	['Comedy']	0	0	1	0	0	0	0	0
24250	frames\Crime_Drama\4disuwEvw-w\506.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
24251	frames\Action_Thriller\e9t5ikxjAQ4\2346.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
24252	frames\Comedy\9tIcnydrwFY\1426.jpg	['Comedy']	0	0	1	0	0	0	0	0
24253	frames\Action_Drama\iD4lY0brr60\1656.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
24254	frames\Comedy_Horror\iFEr1xsuksI\2806.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
24255	frames\Drama_Romance\aW4tjKzDEDU\2346.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
24256	frames\Comedy_Drama\pxSjP6JkAis\2116.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
24257	frames\Action\nB95pK8TgYw\1886.jpg	['Action']	1	0	0	0	0	0	0	0
24258	frames\Action_Adventure\cVIS31ghLNQ\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24259	frames\Adventure_Drama\pPDz5TWc0Zw\2116.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
24260	frames\Adventure_Horror\HRrbt00Abv0\966.jpg	['Adventure', 'Horror']	0	1	0	0	0	1	0	0
24261	frames\Comedy\G2Mbj06Ns2Y\2576.jpg	['Comedy']	0	0	1	0	0	0	0	0
24262	frames\Drama\ohnhJ6gyLhk\46.jpg	['Drama']	0	0	0	0	1	0	0	0
24263	frames\Comedy\ctTSLWXE58o\966.jpg	['Comedy']	0	0	1	0	0	0	0	0
24264	frames\Comedy_Thriller\_b25Fbg8xqU\2116.jpg	['Comedy', 'Thriller']	0	0	1	0	0	0	0	1
24265	frames\Adventure_Drama\H2hbov4Rb6g\2116.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
24266	frames\Drama_Romance\9n23ISvkbFQ\966.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
24267	frames\Action_Adventure\3P4LUt0qcX8\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24268	frames\Action_Comedy\zoSzqHlvN6s\506.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
24269	frames\Action_Adventure\ypKY-4583qM\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
24270	frames\Comedy\t-dJ4I7rGp8\3036.jpg	['Comedy']	0	0	1	0	0	0	0	0
24271	frames\Action_Drama\ijrCSknWjeI\46.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
