	Unnamed: 0	imdbid	title	clip_name	year	videoid	genre
6840	2494	tt0048380	Mister Roberts	A Firecracker Scene	1955.0	-rkhqMzCUnA	['Comedy', 'Drama', 'War']
6841	6758	tt0116365	The Frighteners	Fleeing the Reaper	1996.0	1xFsHF8ZF2Y	['Comedy', 'Fantasy', 'Horror']
6842	20023	tt0942385	Tropic Thunder	You're My Really Cool Brother	2008.0	7YdgPy21hBM	['Action', 'Comedy', 'War']
6843	5818	tt0056193	Lolita	Bathtub Consolation Scene	1962.0	4k1Vx0equfE	['Crime', 'Drama', 'Romance']
6844	7682	tt1229340	Anchorman 2: The Legend Continues	The Worst Anchorman Ever Scene	-1.0	MMigS6B4t3Q	['Comedy']
6845	7169	tt0106387	Benny & Joon	Smoothie Snorkeling	1993.0	uJlhwWFAAxI	['Comedy', 'Drama', 'Romance']
6846	3928	tt0318374	The Cooler	Family Reunion Scene	2003.0	uWY60oFlfxs	['Drama', 'Romance']
6847	2671	tt1253863	300: Rise of an Empire	The Ecstasy Scene	2014.0	XDnXI6KXoeg	['Action', 'Drama']
6848	1510	tt0074559	Futureworld	Gonna Have Sex With a Robot? Scene	1976.0	QC5re6k5nLk	['Sci-Fi', 'Thriller']
6849	5929	tt1375670	Grown Ups	You Fell Asleep on the Couch Again Scene	-1.0	PhRyzmcEOVA	['Comedy']
6850	1506	tt0074559	Futureworld	They've All Been Replaced! Scene	1976.0	BkZ6lFCzAwM	['Sci-Fi', 'Thriller']
6851	19181	tt0079540	Meatballs	Campfire Story	1979.0	AuWjXrFh1qQ	['Comedy']
6852	2874	tt0095593	Married to the Mob	Are You Being Straight With Me? Scene	1988.0	bPH152eXEfU	['Comedy', 'Crime', 'Romance']
6853	19109	tt0264472	Changing Lanes	The Accident	2002.0	su64KIPecuo	['Drama', 'Thriller']
6854	9249	tt0063442	Planet of the Apes	The Human Hunt	1968.0	DruCG3LJiiU	['Adventure', 'Sci-Fi']
6855	8004	tt1279935	Date Night	I Know What I'm Doing	2010.0	5TSXq6wBPVM	['Comedy', 'Crime', 'Romance']
6856	10464	tt0250202	All Over the Guy	Post-Date Analysis	2001.0	2OmHGM9zHqU	['Comedy', 'Romance']
6857	20109	tt0086465	Trading Places	The S-Car Go	1983.0	9B3TN2rEckQ	['Comedy']
6858	6139	tt0024216	King Kong	Climbing the Empire State Building Scene	1933.0	8qkahQVFzMI	['Adventure', 'Horror', 'Sci-Fi']
6859	3367	tt0113870	Murder in the First	They Will Eat You For Breakfast Scene	1995.0	XiXa1C9FECU	['Drama', 'Thriller']
6860	1914	tt0245803	Bulletproof Monk	Chased in Chinatown Scene	2003.0	leSpIIaEblk	['Action', 'Comedy', 'Fantasy']
6861	22553	tt0119217	Good Will Hunting	It's Not Your Fault	1997.0	yzb726TP-OM	['Drama', 'Romance']
6862	1236	tt0181316	Blue Streak	Interrogating Tulley Scene	1999.0	IoQ4G5p-Z-g	['Action', 'Comedy', 'Crime']
6863	341	tt0046816	The Caine Mutiny	Frozen Strawberries Scene	1954.0	edQy5jBxhV8	['Drama', 'War']
6864	759	tt0892791	Shrek Forever After	Do the Roar Scene	2010.0	6I5B0jyLBUg	['Animation', 'Adventure', 'Comedy']
6865	18143	tt0096094	She's Having a Baby	Lawnmower: The Musical	1988.0	LDnFpgimHH4	['Comedy', 'Drama', 'Romance']
6866	11633	tt0112462	Batman Forever	Your New Partner	1995.0	SMuET3l5cbc	['Action', 'Adventure', 'Fantasy']
6867	25483	tt0074281	Car Wash	Ripping Off a Cabbie	1976.0	7phF0rMpBiw	['Comedy', 'Drama', 'Romance']
6868	13442	tt0049406	The Killing	Sherry Baby	1956.0	jIyn1q4Ilpw	['Crime', 'Drama', 'Film-Noir']
6869	7958	tt0082971	Raiders of the Lost Ark	Top Secret	1981.0	FRP0MBNoieY	['Action', 'Adventure']
6870	6163	tt0800320	Clash of the Titans	Declaring War Against the Gods Scene	2010.0	2OXtHJgLJr0	['Action', 'Adventure', 'Fantasy']
6871	14298	tt0055798	Birdman of Alcatraz	Stupid Bird Tricks	1962.0	oow41RrqpHE	['Biography', 'Crime', 'Drama']
6872	20877	tt0038650	It's a Wonderful Life	Back To Life, Back To Reality	1946.0	u56OqFjs1dg	['Drama', 'Family', 'Fantasy']
6873	21855	tt0264150	View from the Top	Big Hair, Short Skirts, Service with a Smile	2003.0	r_U2p-bdeww	['Comedy', 'Romance']
6874	15913	tt1179891	My Bloody Valentine	Pickaxe Through the Eye	2009.0	8_2fitdIp4c	['Horror', 'Mystery', 'Thriller']
6875	18494	tt0069097	Play It Again, Sam	She Digs Me	1972.0	WdfgoDKArzM	['Comedy', 'Romance']
6876	20097	tt0918927	Doubt	What Have I Done?	2008.0	FuJ2soRp1VI	['Drama', 'Mystery']
6877	12395	tt0070355	Magnum Force	Mail Bomb	1973.0	8kmCFBwTmGY	['Action', 'Crime', 'Mystery']
6878	129	tt0058672	Topkapi	Wrestling Match Scene	1964.0	ZhGme4W06Kk	['Adventure', 'Comedy', 'Crime']
6879	13681	tt0102926	The Silence of the Lambs	Screaming Lambs	1991.0	OLBotH5Bki8	['Crime', 'Drama', 'Thriller']
6880	13296	tt0094862	Child's Play	Chucky Doesn't Need Batteries Scene	1988.0	MM42NkUhSnM	['Horror', 'Thriller']
6881	18770	tt0815245	The Uninvited	I Saw Mom	2009.0	Pd8RaVEZlyU	['Drama', 'Horror', 'Mystery']
6882	17967	tt0098625	We're No Angels	You Don't Know What That Is?	1989.0	mMyrxQNItpY	['Comedy', 'Crime']
6883	7590	tt1302067	Yogi Bear	Can I Shoot You?	2010.0	H37dm_eRkLU	['Animation', 'Adventure', 'Comedy']
6884	21259	tt0117381	Fear	We Have Something That Everybody Wants	1996.0	iQISI7DOVCY	['Crime', 'Drama', 'Mystery']
6885	9246	tt0100403	Predator 2	One Ugly Motherf***er	1990.0	nzz_3bQHyiY	['Action', 'Horror', 'Sci-Fi']
6886	25454	tt0413099	Evan Almighty	There's Going to Be a Flood	2007.0	g_U9jZQ54LM	['Comedy', 'Family', 'Fantasy']
6887	9915	tt0093409	Lethal Weapon	No Killing	1987.0	aKojFoPzQoQ	['Action', 'Crime', 'Thriller']
6888	3952	tt1285016	The Social Network	I Deserve Some Recognition	2010.0	6bahX2rrT1I	['Biography', 'Drama']
6889	4713	tt0985025	Dark Floors	They Can't See Me Scene	2008.0	1DGrM6qhZHY	['Action', 'Fantasy', 'Horror']
6890	357	tt0060438	A Funny Thing Happened on the Way to the Forum	Chariots of Fire Scene	1966.0	NzCTDwlquaQ	['Comedy', 'Musical']
6891	15619	tt0087332	Ghostbusters	Venkman's ESP Test	1984.0	5ohlA__xABw	['Action', 'Comedy', 'Fantasy']
6892	17890	tt0060086	Alfie	A Father's Voice	1966.0	AF9cqjNt9uc	['Comedy', 'Drama']
6893	8093	tt0120654	Dirty Work	Mitch Loses His Shirt	1998.0	F-gTRiA6Ncs	['Comedy']
6894	17693	tt0285742	Monster's Ball	Hank Just Like His Daddy Scene	2001.0	8XkrkBt-8LQ	['Drama', 'Romance']
6895	26665	tt0093148	Harry and the Hendersons	Dumpster Diving	1987.0	x421Na9VfNE	['Comedy', 'Family', 'Fantasy']
6896	6448	tt1496025	Underworld: Awakening	Lycan Chase	2012.0	A5fwu8OlNG0	['Action', 'Drama', 'Fantasy']
6897	2834	tt0095031	Dirty Rotten Scoundrels	Ruprecht Gets Angry Scene	1988.0	nkuKrymtuCg	['Comedy', 'Crime']
6898	19317	tt0091188	Heartburn	Apparently They Don't Have Doors Either	1986.0	9c0szHKahlQ	['Comedy', 'Drama']
6899	7461	tt0816711	World War Z	Zombie Camouflage	2013.0	PAkRrp46SBE	['Action', 'Adventure', 'Horror']
6900	18119	tt0239986	Sidewalks of New York	The Real New York	2001.0	erILyrdpSqs	['Comedy', 'Romance']
6901	16137	tt0393162	Coach Carter	Come-from-Behind Win	2005.0	qUiptlAJcyQ	['Biography', 'Drama', 'Sport']
6902	19601	tt0077416	The Deer Hunter	One Last Shot	1978.0	OuGSXflBoWU	['Drama', 'War']
6903	5660	tt0077294	Capricorn One	Hiring a Plane Scene	1978.0	S9EIFSWUoOc	['Action', 'Adventure', 'Drama']
6904	21242	tt0118826	The Castle	The Opposite of Letting Someone Down	1997.0	5smoo7ipoc0	['Comedy', 'Drama']
6905	6381	tt0075686	Annie Hall	There's a Spider in the Bathroom	1977.0	1eTXG8FReno	['Comedy', 'Romance']
6906	19040	tt0317248	City of God	All-Out War	2002.0	kgxhkCKXyRs	['Crime', 'Drama']
6907	7818	tt0337579	Barbershop 2	Breaking Into Nappy Cutz	2004.0	9MDbaBqAqMg	['Comedy', 'Drama']
6908	11425	tt1596343	Fast Five	Million Dollar Race	2011.0	gN1BjYlhKvc	['Action', 'Adventure', 'Thriller']
6909	26911	tt0118655	Austin Powers: International Man of Mystery	A Simple Request	1997.0	2NdymhVOFF8	['Adventure', 'Comedy']
6910	14716	tt0113670	A Little Princess	Touched By An Angel	1995.0	FZ1f-u8RqBU	['Drama', 'Family', 'Fantasy']
6911	4250	tt1092026	Paul	New to Cursing Scene	2011.0	2vJOE2qvIEM	['Adventure', 'Comedy', 'Sci-Fi']
6912	2007	tt0095348	I'm Gonna Git You Sucka	OG: Over Gold Scene	1988.0	TjvHy-IYET8	['Action', 'Comedy', 'Crime']
6913	18989	tt0413895	Charlotte's Web	Fun at The Fair	2006.0	jKCpGDv8vuY	['Comedy', 'Family', 'Fantasy']
6914	3005	tt0061452	Casino Royale	Jimmy's Box of Goodies Scene	1967.0	j2MbvFYy_8Y	['Comedy']
6915	13903	tt0057115	The Great Escape	Motorcycle Escape	1963.0	BaFBFmJG-LI	['Adventure', 'Drama', 'History']
6916	1719	tt0085470	Easy Money	Fat Little Bastard Scene	1983.0	btMisVovQKk	['Comedy']
6917	23507	tt0141926	U-571	Tyler's Plan	2000.0	rJCltwaUrXI	['Action', 'War']
6918	292	tt0087298	Friday the 13th: The Final Chapter	Murder in the Morgue Scene	1984.0	Ej1lqvtmcMg	['Horror', 'Thriller']
6919	6296	tt0296572	The Chronicles of Riddick	Extreme Temperatures Scene	-1.0	98I5LTPcRnw	['Action', 'Adventure', 'Sci-Fi']
6920	23005	tt0138524	Intolerable Cruelty	You Fascinate Me	2003.0	dcsVnpHXXX0	['Comedy', 'Crime', 'Romance']
6921	1531	tt0938283	The Last Airbender	Uncle Iroh vs. Commander Zhao Scene	2010.0	Px2L96GVrKs	['Action', 'Adventure', 'Family']
6922	13865	tt0087231	The Falcon and the Snowman	It's Not Over	1985.0	4Spw9eH9GBk	['Biography', 'Crime', 'Drama']
6923	25086	tt1255953	Incendies	Not From Here	2010.0	oAFVhwUVJt4	['Drama', 'Mystery', 'War']
6924	1741	tt0083642	The Best Little Whorehouse in Texas	Courtyard Shag Scene	1982.0	MuIkmspTRo0	['Comedy', 'Musical']
6925	22905	tt1563738	One Day	A Writer in Paris	2011.0	wmFhHU38IhE	['Drama', 'Romance']
6926	12730	tt0097613	The January Man	Nick vs. Door	1989.0	TsGOIi6JI1c	['Action', 'Crime', 'Mystery']
6927	5370	tt1240982	Your Highness	Things Get Nasty Scene	2011.0	XeasXb98akc	['Comedy', 'Fantasy']
6928	6444	tt1288558	Evil Dead	Cutting Off the Arm	2013.0	IMOAEKRuaeI	['Fantasy', 'Horror', 'Thriller']
6929	18984	tt0413895	Charlotte's Web	Think About That Corn	2006.0	Q0UDJuPozw8	['Comedy', 'Family', 'Fantasy']
6930	19372	tt0054331	Spartacus	Gladiator Training	1960.0	lBeh1jkanrE	['Adventure', 'Biography', 'Drama']
6931	18241	tt0119468	Kiss the Girls	Kate Escapes	1997.0	IWe5PTNQ6ko	['Crime', 'Drama', 'Mystery']
6932	5376	tt1240982	Your Highness	I Want to Be King Scene	2011.0	rxC2ZWU4IPo	['Comedy', 'Fantasy']
6933	1156	tt0103786	Beethoven	Leash Training Scene	1992.0	JcAdeY9KlpE	['Comedy', 'Drama', 'Family']
6934	2784	tt0084191	Kamikaze '89	My Devoted Fans Scene	1983.0	6WX8Ct4xMvE	['Sci-Fi', 'Thriller']
6935	18160	tt0421239	Red Eye	Don't Get Cute	2005.0	x7CXlwS73iI	['Action', 'Mystery', 'Thriller']
6936	11782	tt0327056	Mystic River	Dave is Dead	2003.0	13_ffd4CiG4	['Crime', 'Drama', 'Mystery']
6937	9637	tt0120620	Brokedown Palace	A Sacred Court	1999.0	ITu2LTUPniQ	['Drama', 'Mystery', 'Thriller']
6938	24399	tt0800039	Forgetting Sarah Marshall	Peter Cries Hysterically	2008.0	4Z3s1fJgCEE	['Comedy', 'Drama', 'Romance']
6939	999	tt1091863	With Great Power: The Stan Lee Story	Stan Lee Cameo Scene	2010.0	wwHjdOzIloc	['Documentary', 'Biography']
6940	21386	tt0285823	Once Upon a Time in Mexico	Church Shootout	2003.0	t3ttyoPvivk	['Action', 'Crime', 'Thriller']
6941	14800	tt0106364	Batman: Mask of the Phantasm	Model Mayhem	1993.0	-_YHQheqKxE	['Animation', 'Action', 'Adventure']
6942	7579	tt0084649	The Secret of NIMH	Stopping the Plow	1982.0	Mr7Ned_vQgU	['Animation', 'Adventure', 'Drama']
6943	7370	tt0085382	Cujo	What's the Matter?	1983.0	VN-AkfFZwfI	['Horror', 'Thriller']
6944	10215	tt0264616	Frailty	A Vision From God	2001.0	R1k_1p3mitg	['Crime', 'Drama', 'Thriller']
6945	5758	tt0810819	The Danish Girl	Your Husband Is Insane Scene	-1.0	TSclZRaacyA	['Biography', 'Drama', 'Romance']
6946	26982	tt0304141	Harry Potter and the Prisoner of Azkaban	The Knight Bus	2004.0	FeK3AM7NZzQ	['Adventure', 'Family', 'Fantasy']
6947	16728	tt0180734	Hardball	Losing G-Baby	2001.0	xrgGccehkKY	['Drama', 'Sport']
6948	9434	tt0388125	In Her Shoes	Rose Finds Maggie	2005.0	6sMjSp6yOBY	['Comedy', 'Drama', 'Romance']
6949	15571	tt0107943	The Remains of the Day	Guilty Smile	1993.0	-vCVptWV5UE	['Drama', 'Romance']
6950	5381	tt1240982	Your Highness	Wake Up	2011.0	BWnG6--TRYI	['Comedy', 'Fantasy']
6951	13830	tt0078790	The Apple	Coming for You	1980.0	y_P5zX0ejXI	['Comedy', 'Family', 'Western']
6952	7152	tt0089504	Lost in America	Las Vegas, Here We Come	1985.0	rFy2252ierA	['Comedy']
6953	6083	tt0844471	Cloudy with a Chance of Meatballs	Ice Cream Snow Day Scene	-1.0	xAkmG6uqBd4	['Animation', 'Adventure', 'Comedy']
6954	9623	tt0349205	Cheaper by the Dozen	Frog For Breakfast	2003.0	oIjgZ-i9v_k	['Comedy', 'Family']
6955	299	tt0109447	Clifford	Hyperdrive Scene	1994.0	Pui9t9vPUTc	['Comedy']
6956	27044	tt0122151	Lethal Weapon 4	Messing With Leo	1998.0	8jd1NKyFQJI	['Action', 'Crime', 'Thriller']
6957	10995	tt0074285	Carrie	You're a Woman Now	1976.0	12wHDwNXBL0	['Horror']
6958	21503	tt0340377	The Station Agent	Olivia's Meltdown	2003.0	UqKkfcG36V4	['Comedy', 'Drama']
6959	14700	tt0343660	50 First Dates	Bon Voyage Henry	2004.0	lQoMIGl_NTU	['Comedy', 'Drama', 'Romance']
6960	21966	tt0184858	Reindeer Games	Monsters in the Gelatin!	2000.0	kghbSGoV1kE	['Action', 'Adventure', 'Crime']
6961	18888	tt0499554	Reno 911!: Miami	Alligator Attack	2007.0	ZRJ_tgwyLUM	['Comedy', 'Crime']
6962	22069	tt0190590	O	It Has to Look Like Suicide	2001.0	lsxZwAnu8LQ	['Adventure', 'Comedy', 'Crime']
6963	23323	tt0955308	Robin Hood	Until Lambs Become Lions	2010.0	H07DuZQ-rLQ	['Action', 'Drama', 'History']
6964	17428	tt0301976	The United States of Leland	Lazy Angels	2003.0	ljdH53Ro0xQ	['Drama']
6965	1050	tt0120794	The Prince of Egypt	Swept Away Scene	1998.0	Zw7lsVV14Yo	['Animation', 'Adventure', 'Drama']
6966	8383	tt0114508	Species	Hunting Sil	1995.0	MFvi1YVig8w	['Action', 'Horror', 'Sci-Fi']
6967	8959	tt0455499	Garfield: A Tail of Two Kitties	Royal Copycat	2006.0	1u0rQ7J3oS4	['Animation', 'Adventure', 'Comedy']
6968	5806	tt0100935	Wild at Heart	Bobby Tricks Sailor Scene	1990.0	kZz5k_xsG0Q	['Comedy', 'Crime', 'Drama']
6969	26952	tt0319343	Elf	You Sit on a Throne of Lies	2003.0	9tIcnydrwFY	['Comedy', 'Family', 'Fantasy']
6970	5948	tt0400717	Open Season	Boog's Poop Scene	-1.0	zgrvS0PJDrA	['Animation', 'Adventure', 'Comedy']
6971	10529	tt0426615	In the Mix	Ms. Right Now	2005.0	UdYapy35qJ8	['Comedy', 'Crime', 'Drama']
6972	4427	tt0162346	Ghost World	Enid Visits Rebecca at Work Scene	2001.0	xHDeLp0sWBc	['Comedy', 'Drama']
6973	8611	tt0250494	Legally Blonde	Impressing Professor Callahan	2001.0	xs3_hNYAVRw	['Comedy', 'Romance']
6974	3531	tt0120686	Stepmom	The Worst Day Until Now Scene	1998.0	iuPDl6n2vO0	['Comedy', 'Drama']
6975	1936	tt0088915	A Chorus Line	Paul's First Job Scene	1985.0	7bCqTdKJPFo	['Drama', 'Music', 'Musical']
6976	20230	tt0325258	Dickie Roberts: Former Child Star	Big for a Stroller	2003.0	y-qFqfSjN1U	['Comedy']
6977	22103	tt0120148	Sliding Doors	Meeting Again in the Elevator	1998.0	HUwVxqQz25Y	['Comedy', 'Drama', 'Fantasy']
6978	23913	tt0414055	Elizabeth: The Golden Age	Could You Have Loved Me?	2007.0	CMvdeSxmPKg	['Biography', 'Drama', 'History']
6979	26766	tt0209958	The Cell	Boy With a Horse	2000.0	RNP4caHnknA	['Horror', 'Sci-Fi', 'Thriller']
6980	517	tt0117894	Thinner	Still Thinking About Food? Scene	1996.0	-7cV5cWQmxg	['Fantasy', 'Horror']
6981	18495	tt0069097	Play It Again, Sam	Museum Girl	1972.0	DS1YYtQ_LLY	['Comedy', 'Romance']
6982	17144	tt0040823	Sorry, Wrong Number	A Controlling Father-in-Law	1948.0	ZSKSNo2z8AM	['Drama', 'Film-Noir', 'Mystery']
6983	9418	tt0465494	Hitman	A Gut Bomb	2007.0	OjIh7FHeH8c	['Action', 'Crime', 'Thriller']
6984	10005	tt0103074	Thelma & Louise	Beavers	1991.0	cAIHoTstrTg	['Adventure', 'Crime', 'Drama']
6985	19960	tt0161081	What Lies Beneath	What Do You Want?	2000.0	vPTTP3gSLJc	['Drama', 'Fantasy', 'Horror']
6986	3403	tt1385826	The Adjustment Bureau	Meeting Elise Again Scene	2011.0	FMDgoOi_HLk	['Romance', 'Sci-Fi', 'Thriller']
6987	9436	tt0455967	John Tucker Must Die	Wrong Room	2006.0	Lh7bN_qJz8U	['Comedy', 'Romance']
6988	21643	tt0301199	Dirty Pretty Things	Always We Must Hide	2002.0	fPUJS7w4Dag	['Crime', 'Drama', 'Thriller']
6989	9753	tt0333766	Garden State	Meeting Sam	2004.0	g46IxT3MGP8	['Comedy', 'Drama', 'Romance']
6990	2649	tt0498381	Rings	In-Flight Movie Scene	2017.0	-p4TkuB20bs	['Drama', 'Horror', 'Mystery']
6991	13445	tt0049406	The Killing	Robbing the Robbers	1956.0	Tg3A7u83stA	['Crime', 'Drama', 'Film-Noir']
6992	14212	tt0295289	A Guy Thing	Cuddle Monkey	2003.0	6-L8WG51noY	['Comedy', 'Romance']
6993	18582	tt0120844	Star Trek: Insurrection	Take Cover	1998.0	9bHnSNlLZh4	['Action', 'Adventure', 'Sci-Fi']
6994	11653	tt0120891	Wild Wild West	Getting a Whoopin'	1999.0	EPJGFrntGfU	['Action', 'Comedy', 'Sci-Fi']
6995	793	tt0120630	Chicken Run	The Pie Machine Scene	2000.0	zQf0jUhqJYw	['Animation', 'Adventure', 'Comedy']
6996	18236	tt0119468	Kiss the Girls	Who's Out There?	1997.0	5AwBYVybnY0	['Crime', 'Drama', 'Mystery']
6997	13714	tt0092003	Stagecoach	Sneaking Liquor	1986.0	zRsPSJWe5sY	['Action', 'Drama', 'Western']
6998	7469	tt0029947	Bringing Up Baby	I Just Went Gay All of a Sudden	1938.0	EQDbDIz1Y0E	['Comedy', 'Family', 'Romance']
6999	19609	tt0090305	Weird Science	Gary's Blues	1985.0	g9GBuciv20A	['Comedy', 'Romance', 'Sci-Fi']
7000	20553	tt0196229	Zoolander	Walk Off	2001.0	3zavgk2_BJs	['Comedy']
7001	2447	tt0104815	El Mariachi	The Wrong Case Scene	1992.0	k7ej9E5b8js	['Action', 'Crime', 'Thriller']
7002	12900	tt0395972	North Country	Resignation Effective Immediately	2005.0	yPHYjeHk1YM	['Drama']
7003	26721	tt0266915	Rush Hour 2	Bamboo Scaffold	2001.0	EvCuX-oY4_c	['Action', 'Comedy', 'Crime']
7004	10281	tt1213012	Alpha and Omega	Fit to Lead the Pack	2010.0	bGWyL-vJAn4	['Animation', 'Adventure', 'Comedy']
7005	5820	tt0056193	Lolita	If You Love Me Scene	1962.0	5ODDHpmqyWE	['Crime', 'Drama', 'Romance']
7006	7848	tt0367882	Indiana Jones 4	Henry Jones III	2008.0	iGIooJXEu9E	['Action', 'Adventure']
7007	10549	tt0357507	Boogeyman	Closet of Terror	2005.0	yth5JoZKnGQ	['Drama', 'Horror', 'Mystery']
7008	19591	tt0133751	The Faculty	They Want Everyone!	1998.0	l6StIaMaRsg	['Horror', 'Sci-Fi']
7009	7603	tt0379786	Serenity	My Turn	2006.0	kgu59EAXbic	['Action', 'Adventure', 'Sci-Fi']
7010	4987	tt1075746	I Am Omega	Tried to Ask Ya Nice Scene	2007.0	1AhrD2-cvrw	['Action', 'Adventure', 'Drama']
7011	7670	tt0107983	Romeo Is Bleeding	Pacifism With Falcone	1993.0	EvWX1drAfhg	['Crime', 'Drama', 'Romance']
7012	383	tt0369441	Fun With Dick and Jane	Spinning Fraud Scene	2005.0	hA063IaOHyQ	['Comedy', 'Crime']
7013	25627	tt0082200	Continental Divide	Meet Max Birnbaum	1981.0	pZJ7QK2d5-A	['Comedy', 'Romance']
7014	5458	tt0114614	Tank Girl	I Win Scene	1995.0	ZLhyjNnrb6s	['Action', 'Comedy', 'Sci-Fi']
7015	20064	tt0080339	Airplane!	Girl Scout Tussle	1980.0	y_7o1pAwhDA	['Comedy']
7016	3359	tt0113870	Murder in the First	I Accuse Alcatraz Scene	1995.0	F9ScROJxATc	['Drama', 'Thriller']
7017	26158	tt0104070	Death Becomes Her	Eternal Youth	1992.0	yqTTejoQVXw	['Comedy', 'Fantasy', 'Horror']
7018	17320	tt0074777	The Last Tycoon	I Want To Do It Again	1976.0	CSwnlwsBAFU	['Drama', 'Romance']
7019	287	tt0087298	Friday the 13th: The Final Chapter	Fresh Kills Scene	1984.0	ukNsgDQKqfY	['Horror', 'Thriller']
7020	18043	tt0191133	The Fighting Temptations	Aunt Sally's Funeral	2003.0	rWGj8MCBBnc	['Comedy', 'Drama', 'Music']
7021	18280	tt0051745	Houseboat	Home Wreck	1958.0	JcO_Cs2WZLU	['Comedy', 'Drama', 'Family']
7022	18022	tt0366174	The Hunted	Silent Kill	2003.0	F7UEddgJxrE	['Action', 'Adventure', 'Horror']
7023	12848	tt0078767	The Amityville Horror	Amy's Friend,  Jody	1979.0	2CM_ZbYvMDI	['Horror']
7024	7828	tt0388500	Beauty Shop	Does My Sexiness Offend You?	2005.0	iNa97wFdFyE	['Comedy']
7025	8080	tt0044953	The Naked Spur	Not Our Business	1953.0	nQBrfPjwAfQ	['Thriller', 'Western']
7026	12997	tt0120744	The Man in the Iron Mask	King Louis Sentences Philippe	1998.0	6cjNvLAvIFs	['Action', 'Adventure', 'Drama']
7027	26398	tt0083658	Blade Runner	She's a Replicant	1982.0	yWPyRSURYFQ	['Action', 'Sci-Fi', 'Thriller']
7028	20253	tt0077631	Grease	Danny at Bat Scene	1978.0	S1waPNwf_ns	['Musical', 'Romance']
7029	158	tt1001526	Megamind	Metro Man Lives! Scene	2010.0	GNAJWwqr8cM	['Animation', 'Action', 'Comedy']
7030	16733	tt0102011	He Said, She Said	Only You	1991.0	JrPj-b18Lt4	['Comedy', 'Drama', 'Romance']
7031	25252	tt0102175	Jungle Fever	I Like Gettin' High	1991.0	jSidQZzJfcc	['Drama', 'Romance']
7032	20380	tt0116313	The First Wives Club	Youth and Beauty	1996.0	aPrURpNEtkg	['Comedy']
7033	13981	tt0098042	Out Cold	Frozen Surprise	1989.0	wy1eWsC2sL8	['Comedy', 'Drama', 'Thriller']
7034	2507	tt0077235	Big Wednesday	Remembering Waxer Scene	1978.0	2WJjBuXiXK0	['Drama', 'Sport']
7035	13475	tt0052832	The Fugitive Kind	Jukin'	1959.0	hfufT3MZQm8	['Drama', 'Romance']
7036	10589	tt0089927	Rocky IV	Drago Goes Down	1985.0	bbVqciFRioA	['Drama', 'Sport']
7037	4717	tt0985025	Dark Floors	Hospital Zombies Scene	2008.0	TlyHBaAJVbk	['Action', 'Fantasy', 'Horror']
7038	7645	tt1356864	I'm Still Here	Edward James Olmos' Advice	2010.0	XzSBAvxA5GE	['Comedy', 'Drama', 'Music']
7039	23914	tt0414055	Elizabeth: The Golden Age	We Mortals	2007.0	WSUWoBeJ6dg	['Biography', 'Drama', 'History']
7040	20806	tt0086960	Beverly Hills Cop	Foul-Mouthed?	1984.0	lKE3zh_Hxqw	['Action', 'Comedy', 'Crime']
7041	8195	tt0109370	Canadian Bacon	Civilized Men	1995.0	SRMuzjyoMRg	['Comedy']
7042	5600	tt0338216	Lucky You	Making a Good Fold Scene	2007.0	DHnwNo7Z6Ts	['Drama', 'Romance', 'Sport']
7043	20596	tt0099653	Ghost	After the End	1990.0	NpvlS6uBduQ	['Drama', 'Fantasy', 'Romance']
7044	9630	tt0118798	Bulworth	South Central Speech	1998.0	XA62refAB2w	['Comedy', 'Drama', 'Romance']
7045	6043	tt0988045	Sherlock Holmes	Let it Breathe Scene	2009.0	0NUDP-gxGyM	['Action', 'Adventure', 'Crime']
7046	25052	tt1020773	Certified Copy	Fatherly Advice	2010.0	soTciHbL4iA	['Drama', 'Romance']
7047	8568	tt0091217	Hoosiers	Shooter Runs the Picket Fence	1986.0	C2ILSuQOmEg	['Drama', 'Sport']
7048	25873	tt0110074	The Hudsucker Proxy	You Know, For Kids!	1994.0	_SwvSu3jxAA	['Comedy', 'Drama', 'Fantasy']
7049	7580	tt0084649	The Secret of NIMH	The Great Owl	1982.0	Dd0PTNGBFUM	['Animation', 'Adventure', 'Drama']
7050	2738	tt0034398	The Wolf Man	They're Hunting Me Scene	1941.0	GYexCnV6cLY	['Horror']
7051	6860	tt0452694	The Time Traveler's Wife	Winning the Lottery	2009.0	L8cLSkIAgJ4	['Drama', 'Fantasy', 'Romance']
7052	13494	tt0079240	The Great Train Robbery	Riding the Train	1978.0	kV36CHsDZ_c	['Adventure', 'Crime', 'Drama']
7053	19607	tt0090305	Weird Science	Check Us Out!	1985.0	t4U-Q2nd6u4	['Comedy', 'Romance', 'Sci-Fi']
7054	6459	tt0834001	Underworld: Rise of the Lycans	For the Sake of Your Grandchild	2009.0	4frYhsIGjJU	['Action', 'Fantasy', 'Sci-Fi']
7055	2717	tt0079073	Dracula	The Defeat of  Scene	1979.0	FQwv6AGpdus	['Horror', 'Romance']
7056	2431	tt0077572	Force 10 From Navarone	The Dam Bursts Scene	1978.0	_PSZEvsYD6o	['Action', 'Drama', 'War']
7057	2923	tt0104107	Diggstown	Old Man Training Scene	1992.0	9di5MvVZb1k	['Drama', 'Sport']
7058	22218	tt0427969	Hollywoodland	Putting on the Suit	2006.0	cg-wxqxxWs4	['Biography', 'Crime', 'Drama']
