	path	genre	Drama	Act_Adv	Com_Rom	Thr_Hor_Cri
15802	frames\Adventure_Drama\lSTkEHpkMf8\506.jpg	Act_Adv	0	1	0	0
15803	frames\Adventure_Drama\lSTkEHpkMf8\736.jpg	Act_Adv	0	1	0	0
15803	frames/Adventure_Drama/lSTkEHpkMf8/736_aug.jpg	Act_Adv	0	1	0	0
15804	frames\Adventure_Drama\lSTkEHpkMf8\966.jpg	Act_Adv	0	1	0	0
15805	frames\Adventure_Drama\n3SrAOdy-tE\1196.jpg	Act_Adv	0	1	0	0
15806	frames\Adventure_Drama\n3SrAOdy-tE\276.jpg	Act_Adv	0	1	0	0
15807	frames\Adventure_Drama\n3SrAOdy-tE\46.jpg	Act_Adv	0	1	0	0
15808	frames\Adventure_Drama\n3SrAOdy-tE\506.jpg	Act_Adv	0	1	0	0
15809	frames\Adventure_Drama\n3SrAOdy-tE\736.jpg	Act_Adv	0	1	0	0
15810	frames\Adventure_Drama\n3SrAOdy-tE\966.jpg	Act_Adv	0	1	0	0
15811	frames\Adventure_Drama\NgUGViWp3tg\1196.jpg	Act_Adv	0	1	0	0
15812	frames\Adventure_Drama\NgUGViWp3tg\1426.jpg	Act_Adv	0	1	0	0
15813	frames\Adventure_Drama\NgUGViWp3tg\1656.jpg	Act_Adv	0	1	0	0
15814	frames\Adventure_Drama\NgUGViWp3tg\1886.jpg	Act_Adv	0	1	0	0
15815	frames\Adventure_Drama\NgUGViWp3tg\2116.jpg	Act_Adv	0	1	0	0
15816	frames\Adventure_Drama\NgUGViWp3tg\2346.jpg	Act_Adv	0	1	0	0
15817	frames\Adventure_Drama\NgUGViWp3tg\2576.jpg	Act_Adv	0	1	0	0
15817	frames/Adventure_Drama/NgUGViWp3tg/2576_aug.jpg	Act_Adv	0	1	0	0
15818	frames\Adventure_Drama\NgUGViWp3tg\276.jpg	Act_Adv	0	1	0	0
15819	frames\Adventure_Drama\NgUGViWp3tg\2806.jpg	Act_Adv	0	1	0	0
15820	frames\Adventure_Drama\NgUGViWp3tg\3036.jpg	Act_Adv	0	1	0	0
15821	frames\Adventure_Drama\NgUGViWp3tg\3266.jpg	Act_Adv	0	1	0	0
15821	frames/Adventure_Drama/NgUGViWp3tg/3266_aug.jpg	Act_Adv	0	1	0	0
15822	frames\Adventure_Drama\NgUGViWp3tg\46.jpg	Act_Adv	0	1	0	0
15823	frames\Adventure_Drama\NgUGViWp3tg\506.jpg	Act_Adv	0	1	0	0
15824	frames\Adventure_Drama\NgUGViWp3tg\736.jpg	Act_Adv	0	1	0	0
15825	frames\Adventure_Drama\NgUGViWp3tg\966.jpg	Act_Adv	0	1	0	0
15826	frames\Adventure_Drama\NieC8KA0EvI\1196.jpg	Act_Adv	0	1	0	0
15827	frames\Adventure_Drama\NieC8KA0EvI\1426.jpg	Act_Adv	0	1	0	0
15827	frames/Adventure_Drama/NieC8KA0EvI/1426_aug.jpg	Act_Adv	0	1	0	0
15828	frames\Adventure_Drama\NieC8KA0EvI\1656.jpg	Act_Adv	0	1	0	0
15829	frames\Adventure_Drama\NieC8KA0EvI\1886.jpg	Act_Adv	0	1	0	0
15830	frames\Adventure_Drama\NieC8KA0EvI\2116.jpg	Act_Adv	0	1	0	0
15831	frames\Adventure_Drama\NieC8KA0EvI\2346.jpg	Act_Adv	0	1	0	0
15832	frames\Adventure_Drama\NieC8KA0EvI\2576.jpg	Act_Adv	0	1	0	0
15833	frames\Adventure_Drama\NieC8KA0EvI\276.jpg	Act_Adv	0	1	0	0
15834	frames\Adventure_Drama\NieC8KA0EvI\2806.jpg	Act_Adv	0	1	0	0
15834	frames/Adventure_Drama/NieC8KA0EvI/2806_aug.jpg	Act_Adv	0	1	0	0
15835	frames\Adventure_Drama\NieC8KA0EvI\3036.jpg	Act_Adv	0	1	0	0
15836	frames\Adventure_Drama\NieC8KA0EvI\3266.jpg	Act_Adv	0	1	0	0
15837	frames\Adventure_Drama\NieC8KA0EvI\3496.jpg	Act_Adv	0	1	0	0
15838	frames\Adventure_Drama\NieC8KA0EvI\3726.jpg	Act_Adv	0	1	0	0
15839	frames\Adventure_Drama\NieC8KA0EvI\3956.jpg	Act_Adv	0	1	0	0
15840	frames\Adventure_Drama\NieC8KA0EvI\4186.jpg	Act_Adv	0	1	0	0
15841	frames\Adventure_Drama\NieC8KA0EvI\4416.jpg	Act_Adv	0	1	0	0
15842	frames\Adventure_Drama\NieC8KA0EvI\46.jpg	Act_Adv	0	1	0	0
15843	frames\Adventure_Drama\NieC8KA0EvI\4646.jpg	Act_Adv	0	1	0	0
15844	frames\Adventure_Drama\NieC8KA0EvI\4876.jpg	Act_Adv	0	1	0	0
15845	frames\Adventure_Drama\NieC8KA0EvI\506.jpg	Act_Adv	0	1	0	0
15846	frames\Adventure_Drama\NieC8KA0EvI\736.jpg	Act_Adv	0	1	0	0
15846	frames/Adventure_Drama/NieC8KA0EvI/736_aug.jpg	Act_Adv	0	1	0	0
15847	frames\Adventure_Drama\NieC8KA0EvI\966.jpg	Act_Adv	0	1	0	0
15848	frames\Adventure_Drama\oeCRY2mdih8\1196.jpg	Act_Adv	0	1	0	0
15849	frames\Adventure_Drama\oeCRY2mdih8\1426.jpg	Act_Adv	0	1	0	0
15850	frames\Adventure_Drama\oeCRY2mdih8\1656.jpg	Act_Adv	0	1	0	0
15851	frames\Adventure_Drama\oeCRY2mdih8\1886.jpg	Act_Adv	0	1	0	0
15852	frames\Adventure_Drama\oeCRY2mdih8\2116.jpg	Act_Adv	0	1	0	0
15853	frames\Adventure_Drama\oeCRY2mdih8\2346.jpg	Act_Adv	0	1	0	0
15854	frames\Adventure_Drama\oeCRY2mdih8\2576.jpg	Act_Adv	0	1	0	0
15855	frames\Adventure_Drama\oeCRY2mdih8\276.jpg	Act_Adv	0	1	0	0
15856	frames\Adventure_Drama\oeCRY2mdih8\2806.jpg	Act_Adv	0	1	0	0
15857	frames\Adventure_Drama\oeCRY2mdih8\46.jpg	Act_Adv	0	1	0	0
15857	frames/Adventure_Drama/oeCRY2mdih8/46_aug.jpg	Act_Adv	0	1	0	0
15858	frames\Adventure_Drama\oeCRY2mdih8\506.jpg	Act_Adv	0	1	0	0
15859	frames\Adventure_Drama\oeCRY2mdih8\736.jpg	Act_Adv	0	1	0	0
15860	frames\Adventure_Drama\oeCRY2mdih8\966.jpg	Act_Adv	0	1	0	0
15861	frames\Adventure_Drama\P57Z6LOoh_k\1196.jpg	Act_Adv	0	1	0	0
15862	frames\Adventure_Drama\P57Z6LOoh_k\1426.jpg	Act_Adv	0	1	0	0
15863	frames\Adventure_Drama\P57Z6LOoh_k\1656.jpg	Act_Adv	0	1	0	0
15864	frames\Adventure_Drama\P57Z6LOoh_k\276.jpg	Act_Adv	0	1	0	0
15865	frames\Adventure_Drama\P57Z6LOoh_k\46.jpg	Act_Adv	0	1	0	0
15866	frames\Adventure_Drama\P57Z6LOoh_k\506.jpg	Act_Adv	0	1	0	0
15867	frames\Adventure_Drama\P57Z6LOoh_k\736.jpg	Act_Adv	0	1	0	0
15868	frames\Adventure_Drama\P57Z6LOoh_k\966.jpg	Act_Adv	0	1	0	0
15869	frames\Adventure_Drama\PJot4Pv7dFI\1196.jpg	Act_Adv	0	1	0	0
15870	frames\Adventure_Drama\PJot4Pv7dFI\1426.jpg	Act_Adv	0	1	0	0
15871	frames\Adventure_Drama\PJot4Pv7dFI\1656.jpg	Act_Adv	0	1	0	0
15872	frames\Adventure_Drama\PJot4Pv7dFI\1886.jpg	Act_Adv	0	1	0	0
15873	frames\Adventure_Drama\PJot4Pv7dFI\2116.jpg	Act_Adv	0	1	0	0
15874	frames\Adventure_Drama\PJot4Pv7dFI\2346.jpg	Act_Adv	0	1	0	0
15875	frames\Adventure_Drama\PJot4Pv7dFI\276.jpg	Act_Adv	0	1	0	0
15875	frames/Adventure_Drama/PJot4Pv7dFI/276_aug.jpg	Act_Adv	0	1	0	0
15876	frames\Adventure_Drama\PJot4Pv7dFI\46.jpg	Act_Adv	0	1	0	0
15877	frames\Adventure_Drama\PJot4Pv7dFI\506.jpg	Act_Adv	0	1	0	0
15878	frames\Adventure_Drama\PJot4Pv7dFI\736.jpg	Act_Adv	0	1	0	0
15878	frames/Adventure_Drama/PJot4Pv7dFI/736_aug.jpg	Act_Adv	0	1	0	0
15879	frames\Adventure_Drama\PJot4Pv7dFI\966.jpg	Act_Adv	0	1	0	0
15880	frames\Adventure_Drama\psDtqypK3hI\1196.jpg	Act_Adv	0	1	0	0
15881	frames\Adventure_Drama\psDtqypK3hI\1426.jpg	Act_Adv	0	1	0	0
15882	frames\Adventure_Drama\psDtqypK3hI\1656.jpg	Act_Adv	0	1	0	0
15883	frames\Adventure_Drama\psDtqypK3hI\1886.jpg	Act_Adv	0	1	0	0
15884	frames\Adventure_Drama\psDtqypK3hI\2116.jpg	Act_Adv	0	1	0	0
15885	frames\Adventure_Drama\psDtqypK3hI\2346.jpg	Act_Adv	0	1	0	0
15886	frames\Adventure_Drama\psDtqypK3hI\2576.jpg	Act_Adv	0	1	0	0
15887	frames\Adventure_Drama\psDtqypK3hI\276.jpg	Act_Adv	0	1	0	0
15888	frames\Adventure_Drama\psDtqypK3hI\2806.jpg	Act_Adv	0	1	0	0
15889	frames\Adventure_Drama\psDtqypK3hI\3036.jpg	Act_Adv	0	1	0	0
15890	frames\Adventure_Drama\psDtqypK3hI\3266.jpg	Act_Adv	0	1	0	0
15891	frames\Adventure_Drama\psDtqypK3hI\46.jpg	Act_Adv	0	1	0	0
15891	frames/Adventure_Drama/psDtqypK3hI/46_aug.jpg	Act_Adv	0	1	0	0
15892	frames\Adventure_Drama\psDtqypK3hI\506.jpg	Act_Adv	0	1	0	0
15892	frames/Adventure_Drama/psDtqypK3hI/506_aug.jpg	Act_Adv	0	1	0	0
15893	frames\Adventure_Drama\psDtqypK3hI\736.jpg	Act_Adv	0	1	0	0
15894	frames\Adventure_Drama\psDtqypK3hI\966.jpg	Act_Adv	0	1	0	0
15895	frames\Adventure_Drama\r5zhPLNGAOE\1196.jpg	Act_Adv	0	1	0	0
15896	frames\Adventure_Drama\r5zhPLNGAOE\1426.jpg	Act_Adv	0	1	0	0
15897	frames\Adventure_Drama\r5zhPLNGAOE\1656.jpg	Act_Adv	0	1	0	0
15898	frames\Adventure_Drama\r5zhPLNGAOE\1886.jpg	Act_Adv	0	1	0	0
15899	frames\Adventure_Drama\r5zhPLNGAOE\2116.jpg	Act_Adv	0	1	0	0
15900	frames\Adventure_Drama\r5zhPLNGAOE\2346.jpg	Act_Adv	0	1	0	0
15901	frames\Adventure_Drama\r5zhPLNGAOE\2576.jpg	Act_Adv	0	1	0	0
15902	frames\Adventure_Drama\r5zhPLNGAOE\276.jpg	Act_Adv	0	1	0	0
15903	frames\Adventure_Drama\r5zhPLNGAOE\2806.jpg	Act_Adv	0	1	0	0
15903	frames/Adventure_Drama/r5zhPLNGAOE/2806_aug.jpg	Act_Adv	0	1	0	0
15904	frames\Adventure_Drama\r5zhPLNGAOE\3036.jpg	Act_Adv	0	1	0	0
15905	frames\Adventure_Drama\r5zhPLNGAOE\3266.jpg	Act_Adv	0	1	0	0
15906	frames\Adventure_Drama\r5zhPLNGAOE\46.jpg	Act_Adv	0	1	0	0
15907	frames\Adventure_Drama\r5zhPLNGAOE\506.jpg	Act_Adv	0	1	0	0
15908	frames\Adventure_Drama\r5zhPLNGAOE\736.jpg	Act_Adv	0	1	0	0
15908	frames/Adventure_Drama/r5zhPLNGAOE/736_aug.jpg	Act_Adv	0	1	0	0
15909	frames\Adventure_Drama\r5zhPLNGAOE\966.jpg	Act_Adv	0	1	0	0
15910	frames\Adventure_Drama\RAapNGRfaBI\1196.jpg	Act_Adv	0	1	0	0
15910	frames/Adventure_Drama/RAapNGRfaBI/1196_aug.jpg	Act_Adv	0	1	0	0
15911	frames\Adventure_Drama\RAapNGRfaBI\1426.jpg	Act_Adv	0	1	0	0
15911	frames/Adventure_Drama/RAapNGRfaBI/1426_aug.jpg	Act_Adv	0	1	0	0
15912	frames\Adventure_Drama\RAapNGRfaBI\1656.jpg	Act_Adv	0	1	0	0
15913	frames\Adventure_Drama\RAapNGRfaBI\1886.jpg	Act_Adv	0	1	0	0
15914	frames\Adventure_Drama\RAapNGRfaBI\2116.jpg	Act_Adv	0	1	0	0
15915	frames\Adventure_Drama\RAapNGRfaBI\2346.jpg	Act_Adv	0	1	0	0
15916	frames\Adventure_Drama\RAapNGRfaBI\2576.jpg	Act_Adv	0	1	0	0
15917	frames\Adventure_Drama\RAapNGRfaBI\276.jpg	Act_Adv	0	1	0	0
15917	frames/Adventure_Drama/RAapNGRfaBI/276_aug.jpg	Act_Adv	0	1	0	0
15918	frames\Adventure_Drama\RAapNGRfaBI\2806.jpg	Act_Adv	0	1	0	0
15919	frames\Adventure_Drama\RAapNGRfaBI\3036.jpg	Act_Adv	0	1	0	0
15920	frames\Adventure_Drama\RAapNGRfaBI\3266.jpg	Act_Adv	0	1	0	0
15921	frames\Adventure_Drama\RAapNGRfaBI\3496.jpg	Act_Adv	0	1	0	0
15922	frames\Adventure_Drama\RAapNGRfaBI\3726.jpg	Act_Adv	0	1	0	0
15923	frames\Adventure_Drama\RAapNGRfaBI\46.jpg	Act_Adv	0	1	0	0
15924	frames\Adventure_Drama\RAapNGRfaBI\506.jpg	Act_Adv	0	1	0	0
15925	frames\Adventure_Drama\RAapNGRfaBI\736.jpg	Act_Adv	0	1	0	0
15926	frames\Adventure_Drama\RAapNGRfaBI\966.jpg	Act_Adv	0	1	0	0
15927	frames\Adventure_Drama\RAvoR20o9s4\1196.jpg	Act_Adv	0	1	0	0
15928	frames\Adventure_Drama\RAvoR20o9s4\1426.jpg	Act_Adv	0	1	0	0
15929	frames\Adventure_Drama\RAvoR20o9s4\1656.jpg	Act_Adv	0	1	0	0
15930	frames\Adventure_Drama\RAvoR20o9s4\1886.jpg	Act_Adv	0	1	0	0
15930	frames/Adventure_Drama/RAvoR20o9s4/1886_aug.jpg	Act_Adv	0	1	0	0
15931	frames\Adventure_Drama\RAvoR20o9s4\2116.jpg	Act_Adv	0	1	0	0
15932	frames\Adventure_Drama\RAvoR20o9s4\2346.jpg	Act_Adv	0	1	0	0
15933	frames\Adventure_Drama\RAvoR20o9s4\2576.jpg	Act_Adv	0	1	0	0
15934	frames\Adventure_Drama\RAvoR20o9s4\276.jpg	Act_Adv	0	1	0	0
15935	frames\Adventure_Drama\RAvoR20o9s4\2806.jpg	Act_Adv	0	1	0	0
15936	frames\Adventure_Drama\RAvoR20o9s4\46.jpg	Act_Adv	0	1	0	0
15937	frames\Adventure_Drama\RAvoR20o9s4\506.jpg	Act_Adv	0	1	0	0
15938	frames\Adventure_Drama\RAvoR20o9s4\736.jpg	Act_Adv	0	1	0	0
15939	frames\Adventure_Drama\RAvoR20o9s4\966.jpg	Act_Adv	0	1	0	0
15940	frames\Adventure_Drama\S6iFW-HoFwc\1196.jpg	Act_Adv	0	1	0	0
15940	frames/Adventure_Drama/S6iFW-HoFwc/1196_aug.jpg	Act_Adv	0	1	0	0
15941	frames\Adventure_Drama\S6iFW-HoFwc\1426.jpg	Act_Adv	0	1	0	0
15942	frames\Adventure_Drama\S6iFW-HoFwc\1656.jpg	Act_Adv	0	1	0	0
15943	frames\Adventure_Drama\S6iFW-HoFwc\1886.jpg	Act_Adv	0	1	0	0
15943	frames/Adventure_Drama/S6iFW-HoFwc/1886_aug.jpg	Act_Adv	0	1	0	0
15944	frames\Adventure_Drama\S6iFW-HoFwc\2116.jpg	Act_Adv	0	1	0	0
15945	frames\Adventure_Drama\S6iFW-HoFwc\2346.jpg	Act_Adv	0	1	0	0
15946	frames\Adventure_Drama\S6iFW-HoFwc\276.jpg	Act_Adv	0	1	0	0
15947	frames\Adventure_Drama\S6iFW-HoFwc\46.jpg	Act_Adv	0	1	0	0
15948	frames\Adventure_Drama\S6iFW-HoFwc\506.jpg	Act_Adv	0	1	0	0
15949	frames\Adventure_Drama\S6iFW-HoFwc\736.jpg	Act_Adv	0	1	0	0
15950	frames\Adventure_Drama\S6iFW-HoFwc\966.jpg	Act_Adv	0	1	0	0
15951	frames\Adventure_Drama\SXVUCgoOcfs\1196.jpg	Act_Adv	0	1	0	0
15952	frames\Adventure_Drama\SXVUCgoOcfs\1426.jpg	Act_Adv	0	1	0	0
15952	frames/Adventure_Drama/SXVUCgoOcfs/1426_aug.jpg	Act_Adv	0	1	0	0
15953	frames\Adventure_Drama\SXVUCgoOcfs\1656.jpg	Act_Adv	0	1	0	0
15954	frames\Adventure_Drama\SXVUCgoOcfs\1886.jpg	Act_Adv	0	1	0	0
15955	frames\Adventure_Drama\SXVUCgoOcfs\2116.jpg	Act_Adv	0	1	0	0
15956	frames\Adventure_Drama\SXVUCgoOcfs\276.jpg	Act_Adv	0	1	0	0
15957	frames\Adventure_Drama\SXVUCgoOcfs\46.jpg	Act_Adv	0	1	0	0
15958	frames\Adventure_Drama\SXVUCgoOcfs\506.jpg	Act_Adv	0	1	0	0
15959	frames\Adventure_Drama\SXVUCgoOcfs\736.jpg	Act_Adv	0	1	0	0
15960	frames\Adventure_Drama\SXVUCgoOcfs\966.jpg	Act_Adv	0	1	0	0
15961	frames\Adventure_Drama\T7eWdvyCHyI\1196.jpg	Act_Adv	0	1	0	0
15962	frames\Adventure_Drama\T7eWdvyCHyI\1426.jpg	Act_Adv	0	1	0	0
15962	frames/Adventure_Drama/T7eWdvyCHyI/1426_aug.jpg	Act_Adv	0	1	0	0
15963	frames\Adventure_Drama\T7eWdvyCHyI\1656.jpg	Act_Adv	0	1	0	0
15964	frames\Adventure_Drama\T7eWdvyCHyI\1886.jpg	Act_Adv	0	1	0	0
15965	frames\Adventure_Drama\T7eWdvyCHyI\2116.jpg	Act_Adv	0	1	0	0
15966	frames\Adventure_Drama\T7eWdvyCHyI\276.jpg	Act_Adv	0	1	0	0
15967	frames\Adventure_Drama\T7eWdvyCHyI\46.jpg	Act_Adv	0	1	0	0
15968	frames\Adventure_Drama\T7eWdvyCHyI\506.jpg	Act_Adv	0	1	0	0
15969	frames\Adventure_Drama\T7eWdvyCHyI\736.jpg	Act_Adv	0	1	0	0
15970	frames\Adventure_Drama\T7eWdvyCHyI\966.jpg	Act_Adv	0	1	0	0
15971	frames\Adventure_Drama\t7OQIn7Yuvc\1196.jpg	Act_Adv	0	1	0	0
15972	frames\Adventure_Drama\t7OQIn7Yuvc\1426.jpg	Act_Adv	0	1	0	0
15973	frames\Adventure_Drama\t7OQIn7Yuvc\1656.jpg	Act_Adv	0	1	0	0
15974	frames\Adventure_Drama\t7OQIn7Yuvc\1886.jpg	Act_Adv	0	1	0	0
15975	frames\Adventure_Drama\t7OQIn7Yuvc\2116.jpg	Act_Adv	0	1	0	0
15976	frames\Adventure_Drama\t7OQIn7Yuvc\2346.jpg	Act_Adv	0	1	0	0
15977	frames\Adventure_Drama\t7OQIn7Yuvc\2576.jpg	Act_Adv	0	1	0	0
15978	frames\Adventure_Drama\t7OQIn7Yuvc\276.jpg	Act_Adv	0	1	0	0
15979	frames\Adventure_Drama\t7OQIn7Yuvc\46.jpg	Act_Adv	0	1	0	0
15980	frames\Adventure_Drama\t7OQIn7Yuvc\506.jpg	Act_Adv	0	1	0	0
15981	frames\Adventure_Drama\t7OQIn7Yuvc\736.jpg	Act_Adv	0	1	0	0
15982	frames\Adventure_Drama\t7OQIn7Yuvc\966.jpg	Act_Adv	0	1	0	0
15983	frames\Adventure_Drama\TArcc_WduhE\1196.jpg	Act_Adv	0	1	0	0
15984	frames\Adventure_Drama\TArcc_WduhE\1426.jpg	Act_Adv	0	1	0	0
15984	frames/Adventure_Drama/TArcc_WduhE/1426_aug.jpg	Act_Adv	0	1	0	0
15985	frames\Adventure_Drama\TArcc_WduhE\1656.jpg	Act_Adv	0	1	0	0
15986	frames\Adventure_Drama\TArcc_WduhE\1886.jpg	Act_Adv	0	1	0	0
15987	frames\Adventure_Drama\TArcc_WduhE\2116.jpg	Act_Adv	0	1	0	0
15988	frames\Adventure_Drama\TArcc_WduhE\2346.jpg	Act_Adv	0	1	0	0
15989	frames\Adventure_Drama\TArcc_WduhE\2576.jpg	Act_Adv	0	1	0	0
15990	frames\Adventure_Drama\TArcc_WduhE\276.jpg	Act_Adv	0	1	0	0
15991	frames\Adventure_Drama\TArcc_WduhE\2806.jpg	Act_Adv	0	1	0	0
15992	frames\Adventure_Drama\TArcc_WduhE\46.jpg	Act_Adv	0	1	0	0
15993	frames\Adventure_Drama\TArcc_WduhE\506.jpg	Act_Adv	0	1	0	0
15994	frames\Adventure_Drama\TArcc_WduhE\736.jpg	Act_Adv	0	1	0	0
15995	frames\Adventure_Drama\TArcc_WduhE\966.jpg	Act_Adv	0	1	0	0
15996	frames\Adventure_Drama\tetwGGL997s\1196.jpg	Act_Adv	0	1	0	0
15997	frames\Adventure_Drama\tetwGGL997s\1426.jpg	Act_Adv	0	1	0	0
15998	frames\Adventure_Drama\tetwGGL997s\1656.jpg	Act_Adv	0	1	0	0
15999	frames\Adventure_Drama\tetwGGL997s\1886.jpg	Act_Adv	0	1	0	0
16000	frames\Adventure_Drama\tetwGGL997s\2116.jpg	Act_Adv	0	1	0	0
16001	frames\Adventure_Drama\tetwGGL997s\2346.jpg	Act_Adv	0	1	0	0
16002	frames\Adventure_Drama\tetwGGL997s\2576.jpg	Act_Adv	0	1	0	0
16003	frames\Adventure_Drama\tetwGGL997s\276.jpg	Act_Adv	0	1	0	0
16004	frames\Adventure_Drama\tetwGGL997s\2806.jpg	Act_Adv	0	1	0	0
16005	frames\Adventure_Drama\tetwGGL997s\3036.jpg	Act_Adv	0	1	0	0
16006	frames\Adventure_Drama\tetwGGL997s\3266.jpg	Act_Adv	0	1	0	0
16007	frames\Adventure_Drama\tetwGGL997s\3496.jpg	Act_Adv	0	1	0	0
16008	frames\Adventure_Drama\tetwGGL997s\46.jpg	Act_Adv	0	1	0	0
16009	frames\Adventure_Drama\tetwGGL997s\506.jpg	Act_Adv	0	1	0	0
16010	frames\Adventure_Drama\tetwGGL997s\736.jpg	Act_Adv	0	1	0	0
16011	frames\Adventure_Drama\tetwGGL997s\966.jpg	Act_Adv	0	1	0	0
16012	frames\Adventure_Drama\tRHVMi3LxZE\1196.jpg	Act_Adv	0	1	0	0
16013	frames\Adventure_Drama\tRHVMi3LxZE\1426.jpg	Act_Adv	0	1	0	0
16014	frames\Adventure_Drama\tRHVMi3LxZE\1656.jpg	Act_Adv	0	1	0	0
16014	frames/Adventure_Drama/tRHVMi3LxZE/1656_aug.jpg	Act_Adv	0	1	0	0
16015	frames\Adventure_Drama\tRHVMi3LxZE\1886.jpg	Act_Adv	0	1	0	0
16016	frames\Adventure_Drama\tRHVMi3LxZE\2116.jpg	Act_Adv	0	1	0	0
16017	frames\Adventure_Drama\tRHVMi3LxZE\2346.jpg	Act_Adv	0	1	0	0
16018	frames\Adventure_Drama\tRHVMi3LxZE\2576.jpg	Act_Adv	0	1	0	0
16019	frames\Adventure_Drama\tRHVMi3LxZE\276.jpg	Act_Adv	0	1	0	0
16020	frames\Adventure_Drama\tRHVMi3LxZE\46.jpg	Act_Adv	0	1	0	0
16021	frames\Adventure_Drama\tRHVMi3LxZE\506.jpg	Act_Adv	0	1	0	0
16022	frames\Adventure_Drama\tRHVMi3LxZE\736.jpg	Act_Adv	0	1	0	0
16022	frames/Adventure_Drama/tRHVMi3LxZE/736_aug.jpg	Act_Adv	0	1	0	0
16023	frames\Adventure_Drama\tRHVMi3LxZE\966.jpg	Act_Adv	0	1	0	0
16024	frames\Adventure_Drama\TzRrEgkfhG8\1196.jpg	Act_Adv	0	1	0	0
16024	frames/Adventure_Drama/TzRrEgkfhG8/1196_aug.jpg	Act_Adv	0	1	0	0
16025	frames\Adventure_Drama\TzRrEgkfhG8\1426.jpg	Act_Adv	0	1	0	0
16026	frames\Adventure_Drama\TzRrEgkfhG8\1656.jpg	Act_Adv	0	1	0	0
16026	frames/Adventure_Drama/TzRrEgkfhG8/1656_aug.jpg	Act_Adv	0	1	0	0
16027	frames\Adventure_Drama\TzRrEgkfhG8\1886.jpg	Act_Adv	0	1	0	0
16028	frames\Adventure_Drama\TzRrEgkfhG8\2116.jpg	Act_Adv	0	1	0	0
16029	frames\Adventure_Drama\TzRrEgkfhG8\2346.jpg	Act_Adv	0	1	0	0
16029	frames/Adventure_Drama/TzRrEgkfhG8/2346_aug.jpg	Act_Adv	0	1	0	0
16030	frames\Adventure_Drama\TzRrEgkfhG8\2576.jpg	Act_Adv	0	1	0	0
16031	frames\Adventure_Drama\TzRrEgkfhG8\276.jpg	Act_Adv	0	1	0	0
16032	frames\Adventure_Drama\TzRrEgkfhG8\2806.jpg	Act_Adv	0	1	0	0
16033	frames\Adventure_Drama\TzRrEgkfhG8\46.jpg	Act_Adv	0	1	0	0
16034	frames\Adventure_Drama\TzRrEgkfhG8\506.jpg	Act_Adv	0	1	0	0
16035	frames\Adventure_Drama\TzRrEgkfhG8\736.jpg	Act_Adv	0	1	0	0
16036	frames\Adventure_Drama\TzRrEgkfhG8\966.jpg	Act_Adv	0	1	0	0
16037	frames\Adventure_Drama\ueR0lJzIxWo\1196.jpg	Act_Adv	0	1	0	0
16038	frames\Adventure_Drama\ueR0lJzIxWo\1426.jpg	Act_Adv	0	1	0	0
16039	frames\Adventure_Drama\ueR0lJzIxWo\1656.jpg	Act_Adv	0	1	0	0
16040	frames\Adventure_Drama\ueR0lJzIxWo\1886.jpg	Act_Adv	0	1	0	0
16041	frames\Adventure_Drama\ueR0lJzIxWo\2116.jpg	Act_Adv	0	1	0	0
16042	frames\Adventure_Drama\ueR0lJzIxWo\2346.jpg	Act_Adv	0	1	0	0
16043	frames\Adventure_Drama\ueR0lJzIxWo\2576.jpg	Act_Adv	0	1	0	0
16044	frames\Adventure_Drama\ueR0lJzIxWo\276.jpg	Act_Adv	0	1	0	0
16045	frames\Adventure_Drama\ueR0lJzIxWo\2806.jpg	Act_Adv	0	1	0	0
16046	frames\Adventure_Drama\ueR0lJzIxWo\3036.jpg	Act_Adv	0	1	0	0
16047	frames\Adventure_Drama\ueR0lJzIxWo\46.jpg	Act_Adv	0	1	0	0
16048	frames\Adventure_Drama\ueR0lJzIxWo\506.jpg	Act_Adv	0	1	0	0
16049	frames\Adventure_Drama\ueR0lJzIxWo\736.jpg	Act_Adv	0	1	0	0
16049	frames/Adventure_Drama/ueR0lJzIxWo/736_aug.jpg	Act_Adv	0	1	0	0
16050	frames\Adventure_Drama\ueR0lJzIxWo\966.jpg	Act_Adv	0	1	0	0
16051	frames\Adventure_Drama\uk04S-0HOXY\1196.jpg	Act_Adv	0	1	0	0
16052	frames\Adventure_Drama\uk04S-0HOXY\1426.jpg	Act_Adv	0	1	0	0
16052	frames/Adventure_Drama/uk04S-0HOXY/1426_aug.jpg	Act_Adv	0	1	0	0
16053	frames\Adventure_Drama\uk04S-0HOXY\1656.jpg	Act_Adv	0	1	0	0
16054	frames\Adventure_Drama\uk04S-0HOXY\1886.jpg	Act_Adv	0	1	0	0
16055	frames\Adventure_Drama\uk04S-0HOXY\2116.jpg	Act_Adv	0	1	0	0
16056	frames\Adventure_Drama\uk04S-0HOXY\2346.jpg	Act_Adv	0	1	0	0
16057	frames\Adventure_Drama\uk04S-0HOXY\2576.jpg	Act_Adv	0	1	0	0
16058	frames\Adventure_Drama\uk04S-0HOXY\276.jpg	Act_Adv	0	1	0	0
16059	frames\Adventure_Drama\uk04S-0HOXY\46.jpg	Act_Adv	0	1	0	0
16060	frames\Adventure_Drama\uk04S-0HOXY\506.jpg	Act_Adv	0	1	0	0
16061	frames\Adventure_Drama\uk04S-0HOXY\736.jpg	Act_Adv	0	1	0	0
